type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.0014256786581070132,0.00127741902020856,906.4379473528988,0.3861522307670575
"KMeans(clusters=4, init=random)",0.5,0.008131626985710018,0.007792215480146544,815.5050272211926,0.3626586214189181
"KMeans(clusters=4, init=random)",0.7,0.005374339312233191,0.00661166772993547,791.3189895168599,0.3568469515418781
"KMeans(clusters=4, init=random)",1.0,0.005715880074334441,0.0056015130291196865,687.3599361611994,0.32738110538021015
"KMeans(clusters=4, init=random)",1.5,0.008072919652110743,0.009773642345987597,594.6288331852769,0.3086147791590082
"KMeans(clusters=4, init=random)",2.0,0.021425411828105735,0.03047875944087053,584.7227937885849,0.3070852069834352
"KMeans(clusters=4, init=random)",2.5,0.027214563729873992,0.02846801555447335,539.971848872626,0.31433415542175697
"KMeans(clusters=4, init=random)",3.0,0.03677948545887902,0.04334720649889689,592.9662462547451,0.331581721073259
"KMeans(clusters=4, init=random)",3.5,0.042389349209873306,0.06764847076148096,641.5507660105402,0.3616378857278321
"KMeans(clusters=4, init=random)",5.0,0.08887401773180083,0.12055276317863121,844.5373355164356,0.3617930683140113
"KMeans(clusters=4, init=random)",7.0,0.11934473544161672,0.15721169182731942,1606.4534477213679,0.44620424772347816
"KMeans(clusters=4, init=random)",9.0,0.13395404782010192,0.179823404242293,1770.1118715180012,0.4607027373881082
