type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.49316350837953316,0.5002569618849911,469.4827789322843,0.19579838002377825
"OPTICS(min_samples=7, distance_metric=euclidean)",0.1,0.11988513286242457,0.10678993208696339,25.19486964587211,-0.3275148896690538
"KMeans(clusters=4, init=random)",0.5,0.5437993876784561,0.5784451754237198,521.5111118138645,0.19038912216271636
"OPTICS(min_samples=7, distance_metric=euclidean)",0.5,0.1245302806874065,0.1130468051284889,19.5250617059769,-0.3791664423865909
"KMeans(clusters=4, init=random)",0.7,0.6459380673564954,0.6553300011108089,534.0775551914306,0.20397434397848327
"OPTICS(min_samples=7, distance_metric=euclidean)",0.7,0.224612982785488,0.21069868317812207,17.254131350582043,-0.40675342604425324
"KMeans(clusters=4, init=random)",1.0,0.6632892099510392,0.6676966948743115,530.5263847203886,0.1955062724555945
"OPTICS(min_samples=7, distance_metric=euclidean)",1.0,0.11818051404650662,0.1266180279804805,20.183145393537608,-0.39243029717196704
"KMeans(clusters=4, init=random)",1.5,0.6943391941616011,0.7041644411198831,535.2119660637424,0.19837808689122122
"OPTICS(min_samples=7, distance_metric=euclidean)",1.5,0.40178251827713146,0.3662310298493773,11.816748451659752,-0.4581105469268098
"KMeans(clusters=4, init=random)",2.0,0.583075088305822,0.6114123809838784,542.2636191552501,0.20889425132660122
"OPTICS(min_samples=7, distance_metric=euclidean)",2.0,0.3889600676434938,0.37009948664014247,17.03720018009725,-0.4054025377542535
"KMeans(clusters=4, init=random)",2.5,0.6796031581111517,0.7102703958272218,533.5361338438119,0.20936973490700933
"OPTICS(min_samples=7, distance_metric=euclidean)",2.5,0.299046859312852,0.3024070143763968,16.609353157618944,-0.4125548237632878
"KMeans(clusters=4, init=random)",3.0,0.7471208139057198,0.7602554820534458,533.0286750855157,0.20016524730741997
"OPTICS(min_samples=7, distance_metric=euclidean)",3.0,0.4680330139114422,0.4490387318694438,13.940879061238373,-0.4361015028697972
"KMeans(clusters=4, init=random)",3.5,0.6808833021843774,0.6961643792500801,543.5611812114662,0.21724384216789255
"OPTICS(min_samples=7, distance_metric=euclidean)",3.5,0.45989415437939385,0.429459608754646,14.331299896311247,-0.43157954282011673
"KMeans(clusters=4, init=random)",5.0,0.7417680874450744,0.7597998833157243,537.7568877751911,0.1983097249555458
"OPTICS(min_samples=7, distance_metric=euclidean)",5.0,0.5240852300892913,0.50895616168203,14.439010863222652,-0.4315708792994143
"KMeans(clusters=4, init=random)",7.0,0.6807652031753024,0.7078092882742386,542.6186830563289,0.21381851540242985
"OPTICS(min_samples=7, distance_metric=euclidean)",7.0,0.4124173963591874,0.43328770038720255,14.98369367286252,-0.4131214104503328
"KMeans(clusters=4, init=random)",9.0,0.6896674986219382,0.7013103931140446,543.3396084034578,0.20717132457815382
"OPTICS(min_samples=7, distance_metric=euclidean)",9.0,0.7561945584308145,0.7279134237507144,15.338059904689008,-0.4041886942746579
