epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.1,0.2014186409419776,0.6056430250900324,[0.         0.57735849 1.        ],[0.         0.37593985 1.        ],0
0.1,0.17881969073627463,0.5937941811146663,[0.         0.56603774 1.        ],[0.         0.38721805 1.        ],1
0.1,0.43416087388282026,0.9024300441826214,[0.         0.48679245 1.        ],[0.         0.05263158 1.        ],2
0.1,-0.054489998581359056,0.47443730117531185,[0.         0.50566038 1.        ],[0.         0.56015038 1.        ],3
0.1,0.46449141722230103,0.8601029431173287,[0.         0.55471698 1.        ],[0.         0.09022556 1.        ],4
0.1,0.05058873599092073,0.5293227642009013,[0.         0.45660377 1.        ],[0.         0.40601504 1.        ],5
0.1,-0.07721662647184002,0.461313204543193,[0.         0.46037736 1.        ],[0.         0.53759398 1.        ],6
0.1,-0.03156476095900129,0.48726315186902514,[0.         0.60377358 1.        ],[0.         0.63533835 1.        ],7
0.1,0.4831891048375656,0.921326076199901,[0.         0.52830189 1.        ],[0.         0.04511278 1.        ],8
0.1,-0.09174350971769052,0.4642797962948642,[0.         0.59622642 1.        ],[0.         0.68796992 1.        ],9
0.1,-0.05454674421903816,0.4736661872474488,[0.         0.49056604 1.        ],[0.         0.54511278 1.        ],10
0.1,0.2989360192935168,0.7033505751563345,[0.         0.51698113 1.        ],[0.         0.21804511 1.        ],11
0.1,0.18252234359483616,0.5992655001080147,[0.        0.5509434 1.       ],[0.         0.36842105 1.        ],12
0.1,0.532529436799546,0.8443979595581489,[0.         0.65283019 1.        ],[0.         0.12030075 1.        ],13
0.1,0.14502766349836854,0.5718179646776165,[0.         0.57735849 1.        ],[0.         0.43233083 1.        ],14
0.1,0.11462618811178893,0.566142763588736,[0.         0.49056604 1.        ],[0.         0.37593985 1.        ],15
0.1,0.2386154064406299,0.6692834138486312,[0.         0.47169811 1.        ],[0.         0.23308271 1.        ],16
0.1,0.3216910200028373,0.696649091161371,[0.         0.56981132 1.        ],[0.        0.2481203 1.       ],17
0.1,0.317974180734856,0.6883086332627617,[0.         0.58113208 1.        ],[0.         0.26315789 1.        ],18
0.1,0.47975599375797984,0.8196529169344777,[0.         0.61509434 1.        ],[0.         0.13533835 1.        ],19
0.1,0.12976308696268973,0.5717558090277234,[0.         0.51698113 1.        ],[0.         0.38721805 1.        ],20
0.1,0.48687757128670733,0.9575999999999999,[0.         0.50943396 1.        ],[0.         0.02255639 1.        ],21
0.1,0.3779401333522485,0.7753819437266131,[0.         0.53207547 1.        ],[0.         0.15413534 1.        ],22
0.1,0.26508724641793163,0.6740953303767749,[0.         0.51320755 1.        ],[0.        0.2481203 1.       ],23
0.1,0.28758689175769614,0.702914798206278,[0.         0.49811321 1.        ],[0.         0.21052632 1.        ],24
0.1,0.08063555114200599,0.5493197278911566,[0.        0.4490566 1.       ],[0.         0.36842105 1.        ],25
0.1,0.23533834586466162,0.6219797349961028,[0.  0.6 1. ],[0.         0.36466165 1.        ],26
0.1,0.06600936303021704,0.5314039658221184,[0.         0.55849057 1.        ],[0.        0.4924812 1.       ],27
0.1,0.2052064122570577,0.6063681153025958,[0.         0.58490566 1.        ],[0.         0.37969925 1.        ],28
0.1,0.11116470421336361,0.5540443610681969,[0.         0.56981132 1.        ],[0.         0.45864662 1.        ],29
0.1,0.08833877145694424,0.5486507180024064,[0.         0.49811321 1.        ],[0.         0.40977444 1.        ],30
0.1,0.44184990778833877,0.8550129941184517,[0.         0.53207547 1.        ],[0.         0.09022556 1.        ],31
0.1,-0.22756419350262447,0.40219975856308454,[0.         0.46792453 1.        ],[0.         0.69548872 1.        ],32
0.1,0.1259753156476096,0.5705433746425167,[0.         0.50943396 1.        ],[0.         0.38345865 1.        ],33
0.1,-0.06951340615690171,0.46806569343065685,[0.         0.50943396 1.        ],[0.         0.57894737 1.        ],34
