epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.1,0.19414101290963254,0.5891472868217055,[0.         0.64150943 1.        ],[0.         0.44736842 1.        ],0
0.1,0.19771598808341606,0.6001408309023237,[0.         0.59245283 1.        ],[0.         0.39473684 1.        ],1
0.1,0.3221449851042701,0.6521005251312828,[0.         0.69056604 1.        ],[0.         0.36842105 1.        ],2
0.1,0.23902681231380335,0.6294503603312896,[0.         0.58113208 1.        ],[0.         0.34210526 1.        ],3
0.1,0.25021988934600653,0.6443418769845167,[0.         0.55849057 1.        ],[0.         0.30827068 1.        ],4
0.1,0.3558802667044971,0.682986607533627,[0.         0.66415094 1.        ],[0.         0.30827068 1.        ],5
0.1,0.25819265143992054,0.6173285198555958,[0.         0.67924528 1.        ],[0.         0.42105263 1.        ],6
0.1,0.254050219889346,0.6410345262096774,[0.         0.57735849 1.        ],[0.         0.32330827 1.        ],7
0.1,0.22020144701376082,0.6187750604511646,[0.         0.57358491 1.        ],[0.         0.35338346 1.        ],8
0.1,0.2693715420627039,0.6299693352316285,[0.         0.65283019 1.        ],[0.         0.38345865 1.        ],9
0.1,0.24677259185700096,0.6190704360325826,[0.         0.64150943 1.        ],[0.         0.39473684 1.        ],10
0.1,0.3368279188537381,0.6968315288577919,[0.         0.59622642 1.        ],[0.        0.2593985 1.       ],11
0.1,0.2773584905660378,0.6085672082717873,[0.         0.77735849 1.        ],[0.  0.5 1. ],12
0.1,0.2882820258192651,0.6337418225375472,[0.         0.68301887 1.        ],[0.         0.39473684 1.        ],13
0.1,0.23932472691161866,0.6106519742883378,[0.         0.66037736 1.        ],[0.         0.42105263 1.        ],14
0.1,0.25043268548730313,0.6278035996119485,[0.         0.61509434 1.        ],[0.         0.36466165 1.        ],15
0.1,0.2576961271102284,0.6540059347181009,[0.         0.54716981 1.        ],[0.         0.28947368 1.        ],16
0.1,0.25044687189672293,0.6268356467511568,[0.         0.61886792 1.        ],[0.         0.36842105 1.        ],17
0.1,0.2239182862817421,0.6243147879780733,[0.         0.56226415 1.        ],[0.         0.33834586 1.        ],18
0.1,0.28057880550432684,0.6420874163050662,[0.         0.63396226 1.        ],[0.         0.35338346 1.        ],19
0.1,0.23921123563626046,0.6171265038481843,[0.         0.63018868 1.        ],[0.         0.39097744 1.        ],20
0.1,0.22806071783231663,0.6036412398782816,[0.         0.66415094 1.        ],[0.         0.43609023 1.        ],21
0.1,0.3449141722230103,0.6500376436320551,[0.         0.74716981 1.        ],[0.         0.40225564 1.        ],22
0.1,0.3069229677968506,0.6572196788024126,[0.         0.64150943 1.        ],[0.         0.33458647 1.        ],23
0.1,0.3857852177613846,0.7264128950611116,[0.         0.61886792 1.        ],[0.         0.23308271 1.        ],24
0.1,0.35230529153071355,0.6639987320706869,[0.         0.71320755 1.        ],[0.         0.36090226 1.        ],25
0.1,0.23550858277769893,0.6116093638649474,[0.         0.64528302 1.        ],[0.         0.40977444 1.        ],26
0.1,0.19731876861966235,0.6270947933990022,[0.         0.48679245 1.        ],[0.         0.28947368 1.        ],27
0.1,0.3709746063271386,0.6878322080160897,[0.         0.67924528 1.        ],[0.         0.30827068 1.        ],28
0.1,0.26525748333096894,0.6557180452380159,[0.         0.55849057 1.        ],[0.         0.29323308 1.        ],29
0.1,0.35212086820825644,0.6803563383761316,[0.         0.66415094 1.        ],[0.         0.31203008 1.        ],30
0.1,0.21288125975315647,0.6023517856655662,[0.         0.62641509 1.        ],[0.         0.41353383 1.        ],31
0.1,0.2994183572137892,0.6510462886096241,[0.         0.64528302 1.        ],[0.         0.34586466 1.        ],32
