epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.5,0.2580507873457228,0.6258823529411764,[0.         0.64150943 1.        ],[0.         0.38345865 1.        ],9
0.5,0.3218612569158746,0.6771724870369213,[0.         0.61509434 1.        ],[0.         0.29323308 1.        ],10
0.5,0.17097460632713862,0.6085531056348178,[0.         0.47924528 1.        ],[0.         0.30827068 1.        ],11
0.5,0.3181869768761526,0.6661924450569807,[0.         0.63773585 1.        ],[0.         0.31954887 1.        ],12
0.5,0.2727904667328699,0.6601375772414597,[0.         0.56226415 1.        ],[0.         0.28947368 1.        ],13
0.5,0.24280039721946373,0.6309587573647563,[0.         0.58490566 1.        ],[0.         0.34210526 1.        ],14
0.5,0.1600936303021705,0.5792764313312259,[0.         0.58490566 1.        ],[0.         0.42481203 1.        ],15
0.5,0.1976876152645765,0.601678219627873,[0.         0.58490566 1.        ],[0.         0.38721805 1.        ],16
0.5,0.2542772024400624,0.624499888864192,[0.         0.63773585 1.        ],[0.         0.38345865 1.        ],17
0.5,0.32963540927791174,0.6590286903197546,[0.         0.68301887 1.        ],[0.         0.35338346 1.        ],18
0.5,0.32550716413675695,0.6927665294463581,[0.         0.58490566 1.        ],[0.        0.2593985 1.       ],19
0.5,0.2954745353950915,0.6647055102169924,[0.         0.59622642 1.        ],[0.         0.30075188 1.        ],20
0.5,0.22014470137608172,0.6227340314467399,[0.         0.55849057 1.        ],[0.         0.33834586 1.        ],21
0.5,0.2992481203007519,0.666110183639399,[0.  0.6 1. ],[0.         0.30075188 1.        ],22
0.5,0.22031493828911902,0.6115821238683719,[0.         0.60377358 1.        ],[0.         0.38345865 1.        ],23
0.5,0.20873882820258194,0.6242023162372962,[0.        0.5245283 1.       ],[0.         0.31578947 1.        ],24
0.5,0.2689743225989502,0.6629425919559987,[0.         0.54716981 1.        ],[0.         0.27819549 1.        ],25
0.5,0.1975173783515392,0.6120058565153733,[0.         0.53962264 1.        ],[0.         0.34210526 1.        ],26
0.5,0.3143992055610725,0.6661767793407516,[0.         0.63018868 1.        ],[0.         0.31578947 1.        ],27
0.5,0.27662079727620936,0.6561694084479969,[0.         0.58113208 1.        ],[0.         0.30451128 1.        ],28
0.5,0.24695701517945806,0.6088707659978986,[0.         0.69056604 1.        ],[0.         0.44360902 1.        ],29
0.5,0.35217761384593554,0.6749841404102347,[0.         0.67924528 1.        ],[0.         0.32706767 1.        ],30
0.5,0.27341466874734,0.6155414073834274,[0.         0.72830189 1.        ],[0.         0.45488722 1.        ],31
0.5,0.28426727195346857,0.6502594558924982,[0.         0.61509434 1.        ],[0.         0.33082707 1.        ],32
0.5,0.25430557525890196,0.6227035019029106,[0.         0.64528302 1.        ],[0.         0.39097744 1.        ],33
0.5,0.27684777982692577,0.6375749030666197,[0.         0.64150943 1.        ],[0.         0.36466165 1.        ],34
0.5,0.2240175911476805,0.6174908111486436,[0.         0.58867925 1.        ],[0.         0.36466165 1.        ],35
0.5,0.23529578663640233,0.6248832936782821,[0.         0.58867925 1.        ],[0.         0.35338346 1.        ],36
0.5,0.32594694282877,0.6512056438875434,[0.         0.70188679 1.        ],[0.         0.37593985 1.        ],37
0.5,0.32946517236487444,0.6741347249715075,[0.         0.63773585 1.        ],[0.         0.30827068 1.        ],38
0.5,0.27311675414952474,0.6332281459336766,[0.        0.6490566 1.       ],[0.         0.37593985 1.        ],39
0.5,0.24677259185700096,0.6190704360325826,[0.         0.64150943 1.        ],[0.         0.39473684 1.        ],40
0.5,0.2314370832742233,0.6295707977253232,[0.         0.56226415 1.        ],[0.         0.33082707 1.        ],41
0.5,0.29526173925379484,0.6883086332627617,[0.         0.53962264 1.        ],[0.        0.2443609 1.       ],42
0.5,0.2729181444176479,0.6484001357647566,[0.         0.59622642 1.        ],[0.         0.32330827 1.        ],43
0.5,0.34812030075187966,0.70432480141218,[0.  0.6 1. ],[0.        0.2518797 1.       ],44
0.5,0.3177613845935594,0.7172593066790821,[0.        0.5245283 1.       ],[0.         0.20676692 1.        ],45
0.5,0.2658958717548588,0.6116545339735264,[0.         0.72830189 1.        ],[0.         0.46240602 1.        ],46
0.5,0.22764931195914312,0.6290844152710073,[0.         0.55471698 1.        ],[0.         0.32706767 1.        ],47
0.5,0.2314370832742233,0.6295707977253232,[0.         0.56226415 1.        ],[0.         0.33082707 1.        ],48
0.5,0.26910200028372816,0.6506456582855509,[0.         0.58113208 1.        ],[0.         0.31203008 1.        ],49
0.7,0.28831039863810465,0.6319109991821686,[0.         0.69056604 1.        ],[0.         0.40225564 1.        ],0
0.7,0.23542346432118028,0.6165624780501511,[0.         0.62264151 1.        ],[0.         0.38721805 1.        ],1
0.7,0.20113491275358208,0.6252960514687688,[0.         0.50188679 1.        ],[0.         0.30075188 1.        ],2
0.7,0.22793304014753862,0.6103851491542657,[0.         0.63018868 1.        ],[0.         0.40225564 1.        ],3
0.7,0.26922967796850616,0.6400838524904781,[0.         0.61509434 1.        ],[0.         0.34586466 1.        ],4
0.7,0.20500780252518086,0.619309456580968,[0.         0.53207547 1.        ],[0.         0.32706767 1.        ],5
0.7,0.18640941977585473,0.5947778418926717,[0.         0.58490566 1.        ],[0.         0.39849624 1.        ],6
0.7,0.29165839126117177,0.6675031367628607,[0.         0.58113208 1.        ],[0.         0.28947368 1.        ],7
0.7,0.22398921832884094,0.6193622522263718,[0.         0.58113208 1.        ],[0.         0.35714286 1.        ],8
0.7,0.2578238047950064,0.6425322332716378,[0.         0.58113208 1.        ],[0.         0.32330827 1.        ],9
0.7,0.3219038161441339,0.6728943478459639,[0.         0.62641509 1.        ],[0.         0.30451128 1.        ],10
0.7,0.35954036033479925,0.6962703673873986,[0.         0.63773585 1.        ],[0.         0.27819549 1.        ],11
0.7,0.2768761526457653,0.6355591981885618,[0.        0.6490566 1.       ],[0.         0.37218045 1.        ],12
0.7,0.20889487870619944,0.6131386861313869,[0.         0.56603774 1.        ],[0.         0.35714286 1.        ],13
0.7,0.29578663640232655,0.6391670004004806,[0.         0.67924528 1.        ],[0.         0.38345865 1.        ],14
0.7,0.3257767059157327,0.6649617838055284,[0.         0.65660377 1.        ],[0.         0.33082707 1.        ],15
0.7,0.25088665058873594,0.602754052640753,[0.         0.73584906 1.        ],[0.         0.48496241 1.        ],16
0.7,0.27650730600085116,0.6675031367628607,[0.        0.5509434 1.       ],[0.         0.27443609 1.        ],17
0.7,0.20090793020286568,0.6472692483673724,[0.         0.44150943 1.        ],[0.        0.2406015 1.       ],18
0.7,0.2992764931195914,0.663393023111717,[0.         0.60754717 1.        ],[0.         0.30827068 1.        ],19
0.7,0.13709746063271389,0.585819835180449,[0.         0.46792453 1.        ],[0.         0.33082707 1.        ],20
0.7,0.28002553553695564,0.7018756775552784,[0.         0.48679245 1.        ],[0.         0.20676692 1.        ],21
0.7,0.2657823804795006,0.6175566292275836,[0.         0.69811321 1.        ],[0.         0.43233083 1.        ],22
0.7,0.19382891190239748,0.6049820970294899,[0.         0.55849057 1.        ],[0.         0.36466165 1.        ],23
0.7,0.24264434671584623,0.6437214304920678,[0.         0.54339623 1.        ],[0.         0.30075188 1.        ],24
