epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.1,0.088,0.7037037037037037,[0.    0.152 1.   ],[0.    0.064 1.   ],0
0.1,-0.224,0.3372093023255814,[0.    0.232 1.   ],[0.    0.456 1.   ],1
0.1,-0.14399999999999996,0.3676470588235294,[0.  0.2 1. ],[0.    0.344 1.   ],2
0.1,0.16000000000000003,0.5561797752808989,[0.    0.792 1.   ],[0.    0.632 1.   ],3
0.1,0.12,0.5460122699386504,[0.    0.712 1.   ],[0.    0.592 1.   ],4
0.1,-0.016000000000000014,0.4895833333333333,[0.    0.376 1.   ],[0.    0.392 1.   ],5
0.1,-0.152,0.36986301369863017,[0.    0.216 1.   ],[0.    0.368 1.   ],6
0.1,-0.16799999999999998,0.34328358208955223,[0.    0.184 1.   ],[0.    0.352 1.   ],7
0.1,-0.016000000000000014,0.4875,[0.    0.312 1.   ],[0.    0.328 1.   ],8
0.1,0.19199999999999995,0.58,[0.    0.696 1.   ],[0.    0.504 1.   ],9
0.1,0.208,0.6969696969696969,[0.    0.368 1.   ],[0.   0.16 1.  ],10
0.1,-0.04799999999999999,0.47115384615384615,[0.    0.392 1.   ],[0.   0.44 1.  ],11
0.1,0.016000000000000014,0.5113636363636364,[0.   0.36 1.  ],[0.    0.344 1.   ],12
0.1,0.352,0.6964285714285714,[0.    0.624 1.   ],[0.    0.272 1.   ],13
0.1,-0.28,0.3622047244094488,[0.    0.368 1.   ],[0.    0.648 1.   ],14
0.1,0.0,0.5,[0.    0.392 1.   ],[0.    0.392 1.   ],15
0.1,-0.39999999999999997,0.34375,[0.   0.44 1.  ],[0.   0.84 1.  ],16
0.1,-0.14400000000000002,0.36363636363636365,[0.    0.192 1.   ],[0.    0.336 1.   ],17
0.1,0.28,0.7692307692307693,[0.  0.4 1. ],[0.   0.12 1.  ],18
0.1,-0.44799999999999995,0.19565217391304346,[0.    0.144 1.   ],[0.    0.592 1.   ],19
0.1,-0.47200000000000003,0.2135922330097087,[0.    0.176 1.   ],[0.    0.648 1.   ],20
0.1,0.25600000000000006,0.6538461538461539,[0.    0.544 1.   ],[0.    0.288 1.   ],21
0.1,-0.14400000000000002,0.3875,[0.    0.248 1.   ],[0.    0.392 1.   ],22
0.1,-0.32000000000000006,0.2916666666666667,[0.    0.224 1.   ],[0.    0.544 1.   ],23
0.1,0.10399999999999998,0.5467625899280575,[0.    0.608 1.   ],[0.    0.504 1.   ],24
0.1,0.039999999999999925,0.5182481751824817,[0.    0.568 1.   ],[0.    0.528 1.   ],25
0.1,-0.12799999999999997,0.39189189189189194,[0.    0.232 1.   ],[0.   0.36 1.  ],26
0.1,0.31200000000000006,0.696969696969697,[0.    0.552 1.   ],[0.   0.24 1.  ],27
0.1,0.376,0.7326732673267327,[0.    0.592 1.   ],[0.    0.216 1.   ],28
0.1,-0.2,0.2093023255813953,[0.    0.072 1.   ],[0.    0.272 1.   ],29
0.1,-0.264,0.37404580152671757,[0.    0.392 1.   ],[0.    0.656 1.   ],30
0.1,-0.055999999999999994,0.425531914893617,[0.   0.16 1.  ],[0.    0.216 1.   ],31
0.1,-0.32799999999999996,0.3153153153153153,[0.   0.28 1.  ],[0.    0.608 1.   ],32
0.1,0.35200000000000004,0.6466666666666667,[0.    0.776 1.   ],[0.    0.424 1.   ],33
0.1,0.15199999999999997,0.6792452830188679,[0.    0.288 1.   ],[0.    0.136 1.   ],34
0.1,0.040000000000000036,0.52,[0.   0.52 1.  ],[0.   0.48 1.  ],35
0.1,-0.02400000000000002,0.4878048780487805,[0.   0.48 1.  ],[0.    0.504 1.   ],36
0.1,0.01599999999999996,0.5098039215686274,[0.    0.416 1.   ],[0.  0.4 1. ],37
0.1,-0.30400000000000005,0.3020833333333333,[0.    0.232 1.   ],[0.    0.536 1.   ],38
0.1,0.14400000000000002,0.6,[0.    0.432 1.   ],[0.    0.288 1.   ],39
0.1,-0.20000000000000007,0.38738738738738737,[0.    0.344 1.   ],[0.    0.544 1.   ],40
0.1,-0.22400000000000003,0.39999999999999997,[0.    0.448 1.   ],[0.    0.672 1.   ],41
0.1,-0.24,0.3728813559322034,[0.    0.352 1.   ],[0.    0.592 1.   ],42
0.1,-0.14399999999999996,0.41,[0.    0.328 1.   ],[0.    0.472 1.   ],43
0.1,-0.224,0.28125,[0.    0.144 1.   ],[0.    0.368 1.   ],44
0.1,-0.26400000000000007,0.3795620437956204,[0.    0.416 1.   ],[0.   0.68 1.  ],45
0.1,-0.136,0.4413793103448275,[0.    0.512 1.   ],[0.    0.648 1.   ],46
0.1,-0.128,0.4,[0.    0.256 1.   ],[0.    0.384 1.   ],47
0.1,-0.28,0.1276595744680851,[0.    0.048 1.   ],[0.    0.328 1.   ],48
0.1,-0.19200000000000006,0.41780821917808214,[0.    0.488 1.   ],[0.   0.68 1.  ],49
0.5,0.23199999999999998,0.5935483870967742,[0.    0.736 1.   ],[0.    0.504 1.   ],0
0.5,0.10399999999999998,0.5375722543352601,[0.    0.744 1.   ],[0.   0.64 1.  ],1
0.5,0.03200000000000003,0.5121951219512195,[0.    0.672 1.   ],[0.   0.64 1.  ],2
0.5,-0.03200000000000003,0.4896907216494845,[0.   0.76 1.  ],[0.    0.792 1.   ],3
0.5,-0.008000000000000007,0.4968152866242038,[0.    0.624 1.   ],[0.    0.632 1.   ],4
0.5,-0.16000000000000003,0.43902439024390244,[0.    0.576 1.   ],[0.    0.736 1.   ],5
0.5,-0.05600000000000005,0.48205128205128206,[0.    0.752 1.   ],[0.    0.808 1.   ],6
0.5,0.10399999999999998,0.5488721804511277,[0.    0.584 1.   ],[0.   0.48 1.  ],7
0.5,0.10399999999999993,0.5503875968992248,[0.    0.568 1.   ],[0.    0.464 1.   ],8
0.5,0.192,0.5882352941176471,[0.   0.64 1.  ],[0.    0.448 1.   ],9
0.5,0.008000000000000007,0.503030303030303,[0.    0.664 1.   ],[0.    0.656 1.   ],10
0.5,0.05599999999999994,0.519774011299435,[0.    0.736 1.   ],[0.   0.68 1.  ],11
0.5,0.11199999999999999,0.5416666666666667,[0.    0.728 1.   ],[0.    0.616 1.   ],12
0.5,0.04800000000000004,0.5197368421052632,[0.    0.632 1.   ],[0.    0.584 1.   ],13
0.5,0.03200000000000003,0.5149253731343284,[0.    0.552 1.   ],[0.   0.52 1.  ],14
0.5,0.07199999999999995,0.5310344827586206,[0.    0.616 1.   ],[0.    0.544 1.   ],15
0.5,0.09599999999999997,0.5394736842105262,[0.    0.656 1.   ],[0.   0.56 1.  ],16
0.5,0.12,0.5842696629213483,[0.    0.416 1.   ],[0.    0.296 1.   ],17
0.5,0.15200000000000002,0.5549132947976879,[0.    0.768 1.   ],[0.    0.616 1.   ],18
0.5,0.13599999999999995,0.5841584158415841,[0.    0.472 1.   ],[0.    0.336 1.   ],19
0.5,0.016000000000000014,0.5056818181818182,[0.    0.712 1.   ],[0.    0.696 1.   ],20
0.5,-0.007999999999999896,0.49645390070921985,[0.   0.56 1.  ],[0.    0.568 1.   ],21
0.5,0.07999999999999996,0.5308641975308642,[0.    0.688 1.   ],[0.    0.608 1.   ],22
0.5,0.04800000000000004,0.5164835164835165,[0.    0.752 1.   ],[0.    0.704 1.   ],23
0.5,-0.03200000000000003,0.4887640449438202,[0.    0.696 1.   ],[0.    0.728 1.   ],24
0.5,0.007999999999999896,0.5035460992907801,[0.    0.568 1.   ],[0.   0.56 1.  ],25
