type,epsilon,ari,ami,ch,sc
"KMeans(clusters=2, init=random)",0.1,0.031221332356164654,0.00322347417544397,677.1925204261854,0.886263435254518
"KMeans(clusters=2, init=random)",0.5,0.38360322185476475,0.24195203749680796,593.4523143381504,0.5104247970058263
"KMeans(clusters=2, init=random)",0.7,0.4225645670826023,0.32000587745032744,564.8609151044906,0.4846584649837079
"KMeans(clusters=2, init=random)",1.0,0.4497404442969871,0.35292015030810087,540.4694496575801,0.45590391373066463
"KMeans(clusters=2, init=random)",1.5,0.5606889000354067,0.4557972582153707,532.2717428482874,0.47973197231655024
"KMeans(clusters=2, init=random)",2.0,0.6434664075452861,0.5890924506407874,574.3126919671201,0.5535345814518667
"KMeans(clusters=2, init=random)",2.5,0.6809721926227845,0.6485202010809629,616.768461291533,0.5714940359757423
"KMeans(clusters=2, init=random)",3.0,0.8821045337838912,0.8500896153626236,661.4810391633748,0.6005520865376256
"KMeans(clusters=2, init=random)",3.5,0.8816027985719591,0.8489249405332183,660.5677187698577,0.6037010870712891
"KMeans(clusters=2, init=random)",5.0,0.6003609621994459,0.6046631045101758,645.1681765918111,0.5423101234742072
"KMeans(clusters=2, init=random)",7.0,0.790823790454629,0.7719670891499861,701.1015439589519,0.599762517616613
"KMeans(clusters=2, init=random)",9.0,0.8754303209859138,0.8337314376725784,725.4607077136209,0.6250857768475109
