epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimensions,mechanism
0.1,-0.09604199177188255,0.4520606146438181,[0.         0.45283019 1.        ],[0.         0.54887218 1.        ],14,4,nd-laplace-optimal-truncated
0.1,-0.07348560079443889,0.46247464503042596,[0.         0.45283019 1.        ],[0.         0.52631579 1.        ],15,4,nd-laplace-optimal-truncated
0.1,0.0915732728046531,0.5732108426902575,[0.         0.35849057 1.        ],[0.         0.26691729 1.        ],16,4,nd-laplace-optimal-truncated
0.1,0.27271953468577104,0.6675031367628608,[0.         0.54339623 1.        ],[0.         0.27067669 1.        ],17,4,nd-laplace-optimal-truncated
0.1,0.18957298907646478,0.6429106153615811,[0.         0.42641509 1.        ],[0.         0.23684211 1.        ],18,4,nd-laplace-optimal-truncated
0.1,-0.028557242162008778,0.48292244260820877,[0.         0.40377358 1.        ],[0.         0.43233083 1.        ],19,4,nd-laplace-optimal-truncated
0.1,0.17130089374379343,0.5891472868217054,[0.         0.56603774 1.        ],[0.         0.39473684 1.        ],20,4,nd-laplace-optimal-truncated
0.1,0.10361753440204285,0.5507475960202324,[0.         0.56226415 1.        ],[0.         0.45864662 1.        ],21,4,nd-laplace-optimal-truncated
0.1,0.09564477230812884,0.5607365500342331,[0.         0.44150943 1.        ],[0.         0.34586466 1.        ],22,4,nd-laplace-optimal-truncated
0.1,0.06992481203007517,0.530938123752495,[0.  0.6 1. ],[0.         0.53007519 1.        ],23,4,nd-laplace-optimal-truncated
0.1,0.08023833167825223,0.566142763588736,[0.         0.34339623 1.        ],[0.         0.26315789 1.        ],24,4,nd-laplace-optimal-truncated
0.1,0.12946517236487448,0.5867721446772906,[0.         0.43773585 1.        ],[0.         0.30827068 1.        ],25,4,nd-laplace-optimal-truncated
0.1,0.1973045822102426,0.6283309957924264,[0.         0.48301887 1.        ],[0.         0.28571429 1.        ],26,4,nd-laplace-optimal-truncated
0.1,0.22783373528160022,0.6162757022878657,[0.         0.60377358 1.        ],[0.         0.37593985 1.        ],27,4,nd-laplace-optimal-truncated
0.1,-0.07369839693573554,0.4574563917779052,[0.         0.39622642 1.        ],[0.         0.46992481 1.        ],28,4,nd-laplace-optimal-truncated
0.1,0.0392679812739396,0.5230635915211306,[0.         0.44528302 1.        ],[0.         0.40601504 1.        ],29,4,nd-laplace-optimal-truncated
0.1,0.09523336643495531,0.5836969802757899,[0.         0.33207547 1.        ],[0.         0.23684211 1.        ],30,4,nd-laplace-optimal-truncated
0.1,-0.024287132926656296,0.48899573198950996,[0.         0.53962264 1.        ],[0.         0.56390977 1.        ],31,4,nd-laplace-optimal-truncated
0.1,0.03146545609306284,0.5222164349533235,[0.         0.36981132 1.        ],[0.         0.33834586 1.        ],32,4,nd-laplace-optimal-truncated
0.1,0.07711732160590157,0.5406180883495726,[0.         0.51320755 1.        ],[0.         0.43609023 1.        ],33,4,nd-laplace-optimal-truncated
0.1,0.14064406298765786,0.6031118692016475,[0.         0.41132075 1.        ],[0.         0.27067669 1.        ],34,4,nd-laplace-optimal-truncated
0.1,0.0015605050361753858,0.5009416195856874,[0.         0.41509434 1.        ],[0.         0.41353383 1.        ],35,4,nd-laplace-optimal-truncated
0.1,-0.02813164987941552,0.48675651488639854,[0.         0.51698113 1.        ],[0.         0.54511278 1.        ],36,4,nd-laplace-optimal-truncated
0.1,-0.12688324585047522,0.39849282731069546,[0.        0.2490566 1.       ],[0.         0.37593985 1.        ],37,4,nd-laplace-optimal-truncated
0.1,-0.028571428571428525,0.48275862068965525,[0.  0.4 1. ],[0.         0.42857143 1.        ],38,4,nd-laplace-optimal-truncated
0.1,0.2876152645765357,0.6987101579958443,[0.         0.50566038 1.        ],[0.         0.21804511 1.        ],39,4,nd-laplace-optimal-truncated
0.1,0.20856859128954464,0.6390601944686164,[0.         0.47924528 1.        ],[0.         0.27067669 1.        ],40,4,nd-laplace-optimal-truncated
0.1,0.18985671726486025,0.6166315165670263,[0.         0.50188679 1.        ],[0.         0.31203008 1.        ],41,4,nd-laplace-optimal-truncated
0.1,-0.024343878564335397,0.48866039331782624,[0.        0.5245283 1.       ],[0.         0.54887218 1.        ],42,4,nd-laplace-optimal-truncated
0.1,0.10720669598524613,0.5578397905919451,[0.         0.51698113 1.        ],[0.         0.40977444 1.        ],43,4,nd-laplace-optimal-truncated
0.1,-0.16718683501205844,0.43169303889178695,[0.         0.52830189 1.        ],[0.         0.69548872 1.        ],44,4,nd-laplace-optimal-truncated
0.1,0.050078025251808767,0.5423362916766611,[0.         0.32075472 1.        ],[0.         0.27067669 1.        ],45,4,nd-laplace-optimal-truncated
0.1,0.11066817988367145,0.5723507261968801,[0.         0.43773585 1.        ],[0.         0.32706767 1.        ],46,4,nd-laplace-optimal-truncated
0.1,0.0764931195914314,0.5619030124908156,[0.         0.34716981 1.        ],[0.         0.27067669 1.        ],47,4,nd-laplace-optimal-truncated
0.1,0.10733437367002413,0.5539611445525348,[0.        0.5509434 1.       ],[0.         0.44360902 1.        ],48,4,nd-laplace-optimal-truncated
0.1,0.12193218896297348,0.5817248264714272,[0.         0.43396226 1.        ],[0.         0.31203008 1.        ],49,4,nd-laplace-optimal-truncated
0.5,0.23163569300610015,0.6159856793771665,[0.         0.61509434 1.        ],[0.         0.38345865 1.        ],0,4,nd-laplace-optimal-truncated
0.5,0.05891615832032904,0.5229338546326054,[0.         0.67169811 1.        ],[0.         0.61278195 1.        ],1,4,nd-laplace-optimal-truncated
0.5,0.11475386579656688,0.561411500326455,[0.        0.5245283 1.       ],[0.         0.40977444 1.        ],2,4,nd-laplace-optimal-truncated
0.5,0.2504752447155625,0.6249433876811594,[0.         0.62641509 1.        ],[0.         0.37593985 1.        ],3,4,nd-laplace-optimal-truncated
0.5,0.3634274365158178,0.6854280668230117,[0.         0.67169811 1.        ],[0.         0.30827068 1.        ],4,4,nd-laplace-optimal-truncated
0.5,0.08449425450418502,0.5487589233086646,[0.        0.4754717 1.       ],[0.         0.39097744 1.        ],5,4,nd-laplace-optimal-truncated
0.5,0.1751454106965527,0.5873793279166548,[0.         0.58867925 1.        ],[0.         0.41353383 1.        ],6,4,nd-laplace-optimal-truncated
0.5,0.20139026812313804,0.6073243014394581,[0.         0.56981132 1.        ],[0.         0.36842105 1.        ],7,4,nd-laplace-optimal-truncated
0.5,0.14126826500212797,0.5696968000223971,[0.         0.57735849 1.        ],[0.         0.43609023 1.        ],8,4,nd-laplace-optimal-truncated
0.5,0.1939565895871755,0.5978640554314838,[0.         0.59245283 1.        ],[0.         0.39849624 1.        ],9,4,nd-laplace-optimal-truncated
0.5,0.13718257908923254,0.5812741637249957,[0.         0.49056604 1.        ],[0.         0.35338346 1.        ],10,4,nd-laplace-optimal-truncated
0.5,0.2614980848347283,0.6528365089630699,[0.         0.55849057 1.        ],[0.         0.29699248 1.        ],11,4,nd-laplace-optimal-truncated
0.5,0.2315363881401617,0.6223995440296382,[0.         0.58867925 1.        ],[0.         0.35714286 1.        ],12,4,nd-laplace-optimal-truncated
0.5,0.1749042417364165,0.6000421947775848,[0.        0.5245283 1.       ],[0.         0.34962406 1.        ],13,4,nd-laplace-optimal-truncated
0.5,0.2392254220456802,0.6162757022878657,[0.         0.63396226 1.        ],[0.         0.39473684 1.        ],14,4,nd-laplace-optimal-truncated
0.5,0.07727337210951907,0.5374328243330538,[0.         0.55471698 1.        ],[0.         0.47744361 1.        ],15,4,nd-laplace-optimal-truncated
0.5,0.17849340331961983,0.6144192644865593,[0.         0.47924528 1.        ],[0.         0.30075188 1.        ],16,4,nd-laplace-optimal-truncated
0.5,0.16335650446871897,0.6100334448160535,[0.         0.45283019 1.        ],[0.         0.28947368 1.        ],17,4,nd-laplace-optimal-truncated
0.5,0.18274932614555256,0.5878693623639192,[0.         0.61132075 1.        ],[0.         0.42857143 1.        ],18,4,nd-laplace-optimal-truncated
0.5,0.22034331110795857,0.6099190398007133,[0.         0.61132075 1.        ],[0.         0.39097744 1.        ],19,4,nd-laplace-optimal-truncated
0.5,0.20912186125691584,0.6001821369833222,[0.         0.62641509 1.        ],[0.         0.41729323 1.        ],20,4,nd-laplace-optimal-truncated
0.5,0.299049510568875,0.6880128433820907,[0.         0.54716981 1.        ],[0.        0.2481203 1.       ],21,4,nd-laplace-optimal-truncated
0.5,0.1676266137040715,0.5830055074744297,[0.         0.58867925 1.        ],[0.         0.42105263 1.        ],22,4,nd-laplace-optimal-truncated
0.5,0.1940558944531139,0.5929671464883307,[0.         0.61886792 1.        ],[0.         0.42481203 1.        ],23,4,nd-laplace-optimal-truncated
0.5,0.23152220173074195,0.6233746598125188,[0.         0.58490566 1.        ],[0.         0.35338346 1.        ],24,4,nd-laplace-optimal-truncated
0.5,0.20889487870619944,0.6131386861313869,[0.         0.56603774 1.        ],[0.         0.35714286 1.        ],25,4,nd-laplace-optimal-truncated
0.5,0.13701234217619523,0.590910802364547,[0.         0.44528302 1.        ],[0.         0.30827068 1.        ],26,4,nd-laplace-optimal-truncated
0.5,0.15197900411405874,0.6084245895998218,[0.         0.42641509 1.        ],[0.         0.27443609 1.        ],27,4,nd-laplace-optimal-truncated
0.5,0.08459355937012342,0.5460157733088451,[0.         0.50188679 1.        ],[0.         0.41729323 1.        ],28,4,nd-laplace-optimal-truncated
0.5,0.1975741239892183,0.6083357966302099,[0.         0.55471698 1.        ],[0.         0.35714286 1.        ],29,4,nd-laplace-optimal-truncated
0.5,0.1976450560363172,0.6040757784019603,[0.         0.57358491 1.        ],[0.         0.37593985 1.        ],30,4,nd-laplace-optimal-truncated
0.5,0.05832032912469853,0.530121188142026,[0.         0.51320755 1.        ],[0.         0.45488722 1.        ],31,4,nd-laplace-optimal-truncated
0.5,0.15614980848347282,0.5852766629995196,[0.         0.53584906 1.        ],[0.         0.37969925 1.        ],32,4,nd-laplace-optimal-truncated
0.5,0.2656688892041424,0.6241234407518856,[0.         0.66792453 1.        ],[0.         0.40225564 1.        ],33,4,nd-laplace-optimal-truncated
0.5,0.2085969641083842,0.6363400341220978,[0.         0.48679245 1.        ],[0.         0.27819549 1.        ],34,4,nd-laplace-optimal-truncated
0.5,0.13406156901688182,0.5564853556485355,[0.         0.66037736 1.        ],[0.         0.52631579 1.        ],35,4,nd-laplace-optimal-truncated
0.5,0.2880692296779685,0.6492956503837897,[0.         0.62641509 1.        ],[0.         0.33834586 1.        ],36,4,nd-laplace-optimal-truncated
0.5,0.1299616966945666,0.5643590788382908,[0.         0.56981132 1.        ],[0.         0.43984962 1.        ],37,4,nd-laplace-optimal-truncated
0.5,0.22720953326713011,0.6752450980392157,[0.         0.43773585 1.        ],[0.         0.21052632 1.        ],38,4,nd-laplace-optimal-truncated
0.5,0.30300751879699245,0.6689019279128249,[0.  0.6 1. ],[0.         0.29699248 1.        ],39,4,nd-laplace-optimal-truncated
0.5,0.14136756986806637,0.5662963209367308,[0.         0.60377358 1.        ],[0.         0.46240602 1.        ],40,4,nd-laplace-optimal-truncated
0.5,0.1975883103986381,0.6074558696457227,[0.         0.55849057 1.        ],[0.         0.36090226 1.        ],41,4,nd-laplace-optimal-truncated
0.5,0.12990495105688749,0.5663099048474227,[0.         0.55471698 1.        ],[0.         0.42481203 1.        ],42,4,nd-laplace-optimal-truncated
0.5,0.26548446588168534,0.6365307730469547,[0.         0.61886792 1.        ],[0.         0.35338346 1.        ],43,4,nd-laplace-optimal-truncated
0.5,0.23542346432118028,0.6165624780501511,[0.         0.62264151 1.        ],[0.         0.38721805 1.        ],44,4,nd-laplace-optimal-truncated
0.5,0.2467584054475812,0.619935460738616,[0.         0.63773585 1.        ],[0.         0.39097744 1.        ],45,4,nd-laplace-optimal-truncated
0.5,0.08829621222868494,0.5498685981667842,[0.         0.48679245 1.        ],[0.         0.39849624 1.        ],46,4,nd-laplace-optimal-truncated
0.5,0.15231947794013334,0.5863838962459974,[0.         0.51698113 1.        ],[0.         0.36466165 1.        ],47,4,nd-laplace-optimal-truncated
0.5,0.12247127252092493,0.5593227327075574,[0.         0.57735849 1.        ],[0.         0.45488722 1.        ],48,4,nd-laplace-optimal-truncated
0.5,0.25396510143282736,0.6484362044376638,[0.         0.55471698 1.        ],[0.         0.30075188 1.        ],49,4,nd-laplace-optimal-truncated
0.7,0.19048091927933036,0.5831527056987503,[0.         0.66792453 1.        ],[0.         0.47744361 1.        ],0,4,nd-laplace-optimal-truncated
0.7,0.11847070506454815,0.5652411681067483,[0.         0.51320755 1.        ],[0.         0.39473684 1.        ],1,4,nd-laplace-optimal-truncated
0.7,0.15220598666477514,0.5926527228449542,[0.         0.48679245 1.        ],[0.         0.33458647 1.        ],2,4,nd-laplace-optimal-truncated
0.7,0.1524755284437509,0.5790433605930458,[0.         0.55849057 1.        ],[0.         0.40601504 1.        ],3,4,nd-laplace-optimal-truncated
0.7,0.11499503475670309,0.554122265844083,[0.         0.58867925 1.        ],[0.         0.47368421 1.        ],4,4,nd-laplace-optimal-truncated
0.7,0.17121577528727477,0.5935016036814948,[0.         0.54339623 1.        ],[0.         0.37218045 1.        ],5,4,nd-laplace-optimal-truncated
0.7,0.06589587175485884,0.5332569628409822,[0.         0.52830189 1.        ],[0.         0.46240602 1.        ],6,4,nd-laplace-optimal-truncated
0.7,0.15639097744360902,0.5749279538904899,[0.  0.6 1. ],[0.         0.44360902 1.        ],7,4,nd-laplace-optimal-truncated
0.7,0.1298056461909491,0.5700290831164856,[0.         0.52830189 1.        ],[0.         0.39849624 1.        ],8,4,nd-laplace-optimal-truncated
0.7,0.167782664207689,0.5767817494838802,[0.         0.63018868 1.        ],[0.         0.46240602 1.        ],9,4,nd-laplace-optimal-truncated
0.7,0.2616257625195063,0.6416828001597984,[0.         0.59245283 1.        ],[0.         0.33082707 1.        ],10,4,nd-laplace-optimal-truncated
0.7,0.03194779401333525,0.51656564467722,[0.         0.49811321 1.        ],[0.         0.46616541 1.        ],11,4,nd-laplace-optimal-truncated
0.7,0.14481486735707194,0.5807492722440197,[0.         0.52075472 1.        ],[0.         0.37593985 1.        ],12,4,nd-laplace-optimal-truncated
0.7,0.32939424031777553,0.6813162785612769,[0.         0.61886792 1.        ],[0.         0.28947368 1.        ],13,4,nd-laplace-optimal-truncated
0.7,0.19784366576819407,0.5937659683188554,[0.         0.62641509 1.        ],[0.         0.42857143 1.        ],14,4,nd-laplace-optimal-truncated
0.7,0.2317633706908781,0.6086713584418695,[0.        0.6490566 1.       ],[0.         0.41729323 1.        ],15,4,nd-laplace-optimal-truncated
0.7,0.3068236629309122,0.6661442969518191,[0.         0.61509434 1.        ],[0.         0.30827068 1.        ],16,4,nd-laplace-optimal-truncated
0.7,0.1521776138459356,0.5943663458662491,[0.         0.47924528 1.        ],[0.         0.32706767 1.        ],17,4,nd-laplace-optimal-truncated
0.7,0.10723506880408568,0.5569296118332857,[0.        0.5245283 1.       ],[0.         0.41729323 1.        ],18,4,nd-laplace-optimal-truncated
0.7,0.23566463328131648,0.6035505909340247,[0.         0.68679245 1.        ],[0.         0.45112782 1.        ],19,4,nd-laplace-optimal-truncated
0.7,0.08133068520357489,0.5342706502636203,[0.         0.63396226 1.        ],[0.         0.55263158 1.        ],20,4,nd-laplace-optimal-truncated
0.7,0.09212654277202442,0.5501126647529092,[0.         0.50566038 1.        ],[0.         0.41353383 1.        ],21,4,nd-laplace-optimal-truncated
0.7,0.21665484465881685,0.6037894851302126,[0.         0.63018868 1.        ],[0.         0.41353383 1.        ],22,4,nd-laplace-optimal-truncated
0.7,0.16381046957015177,0.583291256113219,[0.         0.57358491 1.        ],[0.         0.40977444 1.        ],23,4,nd-laplace-optimal-truncated
0.7,0.1299191374663073,0.5658110322228291,[0.         0.55849057 1.        ],[0.         0.42857143 1.        ],24,4,nd-laplace-optimal-truncated
0.7,0.13006100156050504,0.561211409037496,[0.         0.59622642 1.        ],[0.         0.46616541 1.        ],25,4,nd-laplace-optimal-truncated
0.7,0.21283870052489712,0.6046044650202892,[0.         0.61509434 1.        ],[0.         0.40225564 1.        ],26,4,nd-laplace-optimal-truncated
0.7,0.1033621790324869,0.5583757971989873,[0.         0.49433962 1.        ],[0.         0.39097744 1.        ],27,4,nd-laplace-optimal-truncated
0.7,0.2957440771740672,0.6421703015671671,[0.         0.66792453 1.        ],[0.         0.37218045 1.        ],28,4,nd-laplace-optimal-truncated
0.7,0.11859838274932616,0.5607734806629835,[0.         0.54716981 1.        ],[0.         0.42857143 1.        ],29,4,nd-laplace-optimal-truncated
0.7,0.18633848772875583,0.5985149628740718,[0.         0.56603774 1.        ],[0.         0.37969925 1.        ],30,4,nd-laplace-optimal-truncated
0.7,0.26198042275500066,0.6178388657044042,[0.         0.68679245 1.        ],[0.         0.42481203 1.        ],31,4,nd-laplace-optimal-truncated
0.7,0.2316498794155199,0.6151242967328925,[0.         0.61886792 1.        ],[0.         0.38721805 1.        ],32,4,nd-laplace-optimal-truncated
0.7,0.26559795715704354,0.6286169657332856,[0.        0.6490566 1.       ],[0.         0.38345865 1.        ],33,4,nd-laplace-optimal-truncated
0.7,0.20113491275358208,0.6252960514687688,[0.         0.50188679 1.        ],[0.         0.30075188 1.        ],34,4,nd-laplace-optimal-truncated
0.7,0.21276776847779827,0.6085898809696197,[0.         0.59622642 1.        ],[0.         0.38345865 1.        ],35,4,nd-laplace-optimal-truncated
0.7,0.17910341892467013,0.5811218916661312,[0.         0.64150943 1.        ],[0.         0.46240602 1.        ],36,4,nd-laplace-optimal-truncated
0.7,0.06196623634558096,0.5342706502636204,[0.         0.48301887 1.        ],[0.         0.42105263 1.        ],37,4,nd-laplace-optimal-truncated
0.7,0.22779117605334087,0.6189989179895357,[0.         0.59245283 1.        ],[0.         0.36466165 1.        ],38,4,nd-laplace-optimal-truncated
0.7,0.20533408994183572,0.5994448566795834,[0.         0.61886792 1.        ],[0.         0.41353383 1.        ],39,4,nd-laplace-optimal-truncated
0.7,0.17883387714569443,0.5930661784248294,[0.         0.56981132 1.        ],[0.         0.39097744 1.        ],40,4,nd-laplace-optimal-truncated
0.7,0.2806071783231664,0.6399660345315596,[0.         0.64150943 1.        ],[0.         0.36090226 1.        ],41,4,nd-laplace-optimal-truncated
0.7,0.16393814725492978,0.5779799179442885,[0.         0.60754717 1.        ],[0.         0.44360902 1.        ],42,4,nd-laplace-optimal-truncated
0.7,0.11515108526032058,0.5502743815575953,[0.         0.63018868 1.        ],[0.         0.51503759 1.        ],43,4,nd-laplace-optimal-truncated
0.7,0.15267413817562775,0.5713452308345045,[0.         0.61132075 1.        ],[0.         0.45864662 1.        ],44,4,nd-laplace-optimal-truncated
0.7,0.05444743935309976,0.5298639858072147,[0.         0.48301887 1.        ],[0.         0.42857143 1.        ],45,4,nd-laplace-optimal-truncated
0.7,0.17088948787061997,0.6151053013798112,[0.         0.45660377 1.        ],[0.         0.28571429 1.        ],46,4,nd-laplace-optimal-truncated
0.7,0.21671159029649595,0.6009036144578314,[0.         0.64528302 1.        ],[0.         0.42857143 1.        ],47,4,nd-laplace-optimal-truncated
0.7,0.1599233933891332,0.5869789978859004,[0.         0.53962264 1.        ],[0.         0.37969925 1.        ],48,4,nd-laplace-optimal-truncated
0.7,0.14125407859270817,0.5702116857291946,[0.         0.57358491 1.        ],[0.         0.43233083 1.        ],49,4,nd-laplace-optimal-truncated
1.0,0.15649028230954742,0.5713694180975918,[0.         0.62641509 1.        ],[0.         0.46992481 1.        ],0,4,nd-laplace-optimal-truncated
1.0,0.22804653142289683,0.6043492372606296,[0.         0.66037736 1.        ],[0.         0.43233083 1.        ],1,4,nd-laplace-optimal-truncated
1.0,0.2089941835721379,0.6070764042330503,[0.         0.59245283 1.        ],[0.         0.38345865 1.        ],2,4,nd-laplace-optimal-truncated
1.0,0.10699389984394952,0.5657403856211429,[0.         0.46037736 1.        ],[0.         0.35338346 1.        ],3,4,nd-laplace-optimal-truncated
1.0,0.13708327422329408,0.5866279382496907,[0.         0.46415094 1.        ],[0.         0.32706767 1.        ],4,4,nd-laplace-optimal-truncated
1.0,0.20165980990211374,0.5932436864545754,[0.         0.64150943 1.        ],[0.         0.43984962 1.        ],5,4,nd-laplace-optimal-truncated
1.0,0.20510710739111931,0.6124646068639348,[0.         0.55849057 1.        ],[0.         0.35338346 1.        ],6,4,nd-laplace-optimal-truncated
1.0,0.13004681515108524,0.561641809110104,[0.         0.59245283 1.        ],[0.         0.46240602 1.        ],7,4,nd-laplace-optimal-truncated
1.0,0.1451127819548872,0.5687811831789024,[0.  0.6 1. ],[0.         0.45488722 1.        ],8,4,nd-laplace-optimal-truncated
1.0,0.23169243864377925,0.6126158428949692,[0.         0.63018868 1.        ],[0.         0.39849624 1.        ],9,4,nd-laplace-optimal-truncated
1.0,0.18263583487019436,0.5932169027138182,[0.         0.58113208 1.        ],[0.         0.39849624 1.        ],10,4,nd-laplace-optimal-truncated
1.0,0.25044687189672293,0.6268356467511568,[0.         0.61886792 1.        ],[0.         0.36842105 1.        ],11,4,nd-laplace-optimal-truncated
1.0,0.20537664917009502,0.597334839377681,[0.         0.63018868 1.        ],[0.         0.42481203 1.        ],12,4,nd-laplace-optimal-truncated
1.0,0.21285288693431692,0.6038425336360113,[0.         0.61886792 1.        ],[0.         0.40601504 1.        ],13,4,nd-laplace-optimal-truncated
1.0,0.23919704922684065,0.6179899511553373,[0.         0.62641509 1.        ],[0.         0.38721805 1.        ],14,4,nd-laplace-optimal-truncated
1.0,0.11519364448857994,0.5493197278911565,[0.         0.64150943 1.        ],[0.         0.52631579 1.        ],15,4,nd-laplace-optimal-truncated
1.0,0.20919279330401475,0.5967255267231654,[0.         0.64528302 1.        ],[0.         0.43609023 1.        ],16,4,nd-laplace-optimal-truncated
1.0,0.22028656547027947,0.6132967546112538,[0.         0.59622642 1.        ],[0.         0.37593985 1.        ],17,4,nd-laplace-optimal-truncated
1.0,0.2167967087530146,0.5968662052179204,[0.         0.66792453 1.        ],[0.         0.45112782 1.        ],18,4,nd-laplace-optimal-truncated
1.0,0.2392254220456802,0.6162757022878657,[0.         0.63396226 1.        ],[0.         0.39473684 1.        ],19,4,nd-laplace-optimal-truncated
1.0,0.1448999858135906,0.5769196011687804,[0.         0.54339623 1.        ],[0.         0.39849624 1.        ],20,4,nd-laplace-optimal-truncated
1.0,0.18626755568165698,0.6025620996719263,[0.         0.54716981 1.        ],[0.         0.36090226 1.        ],21,4,nd-laplace-optimal-truncated
1.0,0.17510285146829335,0.5893733798676378,[0.         0.57735849 1.        ],[0.         0.40225564 1.        ],22,4,nd-laplace-optimal-truncated
1.0,0.1524755284437509,0.5790433605930458,[0.         0.55849057 1.        ],[0.         0.40601504 1.        ],23,4,nd-laplace-optimal-truncated
1.0,0.12227266278904808,0.5659661099970916,[0.        0.5245283 1.       ],[0.         0.40225564 1.        ],24,4,nd-laplace-optimal-truncated
1.0,0.2506454816285998,0.6146855688840422,[0.         0.67169811 1.        ],[0.         0.42105263 1.        ],25,4,nd-laplace-optimal-truncated
1.0,0.20878138743084124,0.6209742384138623,[0.         0.53584906 1.        ],[0.         0.32706767 1.        ],26,4,nd-laplace-optimal-truncated
1.0,0.14149524755284437,0.5623889709009933,[0.         0.63773585 1.        ],[0.        0.4962406 1.       ],27,4,nd-laplace-optimal-truncated
1.0,0.1373244431834303,0.5746913580246914,[0.         0.52830189 1.        ],[0.         0.39097744 1.        ],28,4,nd-laplace-optimal-truncated
1.0,0.1375514257341467,0.566142763588736,[0.         0.58867925 1.        ],[0.         0.45112782 1.        ],29,4,nd-laplace-optimal-truncated
1.0,0.28067811037026524,0.6349314601377616,[0.         0.66037736 1.        ],[0.         0.37969925 1.        ],30,4,nd-laplace-optimal-truncated
1.0,0.12610299333238756,0.5656315066672574,[0.         0.54339623 1.        ],[0.         0.41729323 1.        ],31,4,nd-laplace-optimal-truncated
1.0,0.0882678394098454,0.5507156597437319,[0.         0.47924528 1.        ],[0.         0.39097744 1.        ],32,4,nd-laplace-optimal-truncated
1.0,0.07323024542488299,0.5413608538187878,[0.         0.47924528 1.        ],[0.         0.40601504 1.        ],33,4,nd-laplace-optimal-truncated
1.0,0.17135763938147253,0.5864650889776518,[0.         0.58113208 1.        ],[0.         0.40977444 1.        ],34,4,nd-laplace-optimal-truncated
1.0,0.12235778124556673,0.5629424213675838,[0.         0.54716981 1.        ],[0.         0.42481203 1.        ],35,4,nd-laplace-optimal-truncated
1.0,0.22797559937579798,0.6080408766975931,[0.         0.64150943 1.        ],[0.         0.41353383 1.        ],36,4,nd-laplace-optimal-truncated
1.0,0.17132926656263298,0.5877854827220259,[0.         0.57358491 1.        ],[0.         0.40225564 1.        ],37,4,nd-laplace-optimal-truncated
1.0,0.2050929209816995,0.6133935714621864,[0.         0.55471698 1.        ],[0.         0.34962406 1.        ],38,4,nd-laplace-optimal-truncated
1.0,0.0885515675982409,0.5433701120035574,[0.         0.55471698 1.        ],[0.         0.46616541 1.        ],39,4,nd-laplace-optimal-truncated
1.0,0.2846077457795432,0.6263000176273575,[0.         0.70566038 1.        ],[0.         0.42105263 1.        ],40,4,nd-laplace-optimal-truncated
1.0,0.2994467300326287,0.648798781863298,[0.         0.65283019 1.        ],[0.         0.35338346 1.        ],41,4,nd-laplace-optimal-truncated
1.0,0.1942970634132501,0.5829095839992252,[0.         0.68301887 1.        ],[0.        0.4887218 1.       ],42,4,nd-laplace-optimal-truncated
1.0,0.32946517236487444,0.6741347249715075,[0.         0.63773585 1.        ],[0.         0.30827068 1.        ],43,4,nd-laplace-optimal-truncated
1.0,0.19387147113065684,0.6024960249602496,[0.         0.56981132 1.        ],[0.         0.37593985 1.        ],44,4,nd-laplace-optimal-truncated
1.0,0.15627748616825082,0.5794621732356166,[0.         0.56981132 1.        ],[0.         0.41353383 1.        ],45,4,nd-laplace-optimal-truncated
