type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,-0.0003316162724218804,-0.00013907669726460803,993.7555865633778,0.4057359896176943
"KMeans(clusters=4, init=random)",0.5,0.00469076332373908,0.0038164917579660298,883.1090883870671,0.3850198465730013
"KMeans(clusters=4, init=random)",0.7,0.010601517286844993,0.009769501665144271,886.7160011939507,0.38761284750719105
"KMeans(clusters=4, init=random)",1.0,0.025444080192383013,0.025897576996228116,767.7957945615166,0.356290163761407
"KMeans(clusters=4, init=random)",1.5,0.040896193118809265,0.048885133918231224,852.0518829589664,0.37695018297319394
"KMeans(clusters=4, init=random)",2.0,0.08057430157218233,0.07539765252905788,846.4929985927392,0.38368999348761534
"KMeans(clusters=4, init=random)",2.5,0.1822992866065806,0.1544668821206318,841.2053774476046,0.3705748365499852
"KMeans(clusters=4, init=random)",3.0,0.22610892303404,0.20360532913050838,916.7073937721474,0.3917885639430351
"KMeans(clusters=4, init=random)",3.5,0.32627885841458254,0.3012615239402311,1008.0249274035543,0.4047370917776628
"KMeans(clusters=4, init=random)",5.0,0.62127775312066,0.5632832619587289,1152.182586551266,0.413296496311125
"KMeans(clusters=4, init=random)",7.0,0.844703611519885,0.7890588966160166,1292.0899608797001,0.4408282513311745
"KMeans(clusters=4, init=random)",9.0,0.9335033774006132,0.9022629350008577,1280.1385618579584,0.4344799799173885
