epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.5,0.28,0.7692307692307693,[0.  0.4 1. ],[0.   0.12 1.  ],5
0.5,0.43200000000000005,0.8461538461538461,[0.    0.528 1.   ],[0.    0.096 1.   ],6
0.5,0.32000000000000006,0.7000000000000001,[0.   0.56 1.  ],[0.   0.24 1.  ],7
0.5,-0.32,0.3611111111111111,[0.    0.416 1.   ],[0.    0.736 1.   ],8
0.5,-0.456,0.32727272727272727,[0.    0.432 1.   ],[0.    0.888 1.   ],9
0.5,0.336,1.0,[0.    0.336 1.   ],[0. 0. 1.],10
0.5,0.416,1.0,[0.    0.416 1.   ],[0. 0. 1.],11
0.5,0.152,0.6233766233766234,[0.    0.384 1.   ],[0.    0.232 1.   ],12
0.5,0.29600000000000004,0.8135593220338984,[0.    0.384 1.   ],[0.    0.088 1.   ],13
0.5,-0.184,0.4094488188976378,[0.    0.416 1.   ],[0.  0.6 1. ],14
0.5,0.552,1.0,[0.    0.552 1.   ],[0. 0. 1.],15
0.5,0.264,0.8837209302325582,[0.    0.304 1.   ],[0.   0.04 1.  ],16
0.5,-0.055999999999999994,0.46315789473684205,[0.    0.352 1.   ],[0.    0.408 1.   ],17
0.5,-0.176,0.42028985507246375,[0.    0.464 1.   ],[0.   0.64 1.  ],18
0.5,-0.32799999999999996,0.35251798561151076,[0.    0.392 1.   ],[0.   0.72 1.  ],19
0.5,-0.023999999999999966,0.48192771084337355,[0.   0.32 1.  ],[0.    0.344 1.   ],20
0.5,0.232,0.7230769230769231,[0.    0.376 1.   ],[0.    0.144 1.   ],21
0.5,-0.264,0.3700787401574803,[0.    0.376 1.   ],[0.   0.64 1.  ],22
0.5,0.424,1.0,[0.    0.424 1.   ],[0. 0. 1.],23
0.5,0.304,0.7209302325581396,[0.    0.496 1.   ],[0.    0.192 1.   ],24
0.5,0.376,0.7901234567901234,[0.    0.512 1.   ],[0.    0.136 1.   ],25
0.5,0.10399999999999998,0.5474452554744524,[0.  0.6 1. ],[0.    0.496 1.   ],26
0.5,-0.17599999999999996,0.3625,[0.    0.232 1.   ],[0.    0.408 1.   ],27
0.5,0.256,0.7666666666666667,[0.    0.368 1.   ],[0.    0.112 1.   ],28
0.5,-0.128,0.4298245614035088,[0.    0.392 1.   ],[0.   0.52 1.  ],29
0.5,0.344,0.9777777777777777,[0.    0.352 1.   ],[0.    0.008 1.   ],30
0.5,0.376,0.912280701754386,[0.    0.416 1.   ],[0.   0.04 1.  ],31
0.5,-0.1359999999999999,0.44585987261146504,[0.   0.56 1.  ],[0.    0.696 1.   ],32
0.5,0.256,1.0,[0.    0.256 1.   ],[0. 0. 1.],33
0.5,-0.264,0.39215686274509803,[0.   0.48 1.  ],[0.    0.744 1.   ],34
0.5,0.448,1.0,[0.    0.448 1.   ],[0. 0. 1.],35
0.5,-0.08000000000000002,0.45283018867924524,[0.    0.384 1.   ],[0.    0.464 1.   ],36
0.5,0.24800000000000003,0.7246376811594203,[0.  0.4 1. ],[0.    0.152 1.   ],37
0.5,-0.16799999999999998,0.4198473282442748,[0.   0.44 1.  ],[0.    0.608 1.   ],38
0.5,-0.08800000000000002,0.4513274336283186,[0.    0.408 1.   ],[0.    0.496 1.   ],39
0.5,0.05600000000000005,0.5220125786163522,[0.    0.664 1.   ],[0.    0.608 1.   ],40
0.5,0.30400000000000005,0.6938775510204082,[0.    0.544 1.   ],[0.   0.24 1.  ],41
0.5,0.07200000000000001,0.5454545454545454,[0.    0.432 1.   ],[0.   0.36 1.  ],42
0.5,0.27199999999999996,0.7023809523809524,[0.    0.472 1.   ],[0.  0.2 1. ],43
0.5,-0.02400000000000002,0.48672566371681414,[0.   0.44 1.  ],[0.    0.464 1.   ],44
0.5,0.43999999999999995,0.8089887640449438,[0.    0.576 1.   ],[0.    0.136 1.   ],45
0.5,0.368,0.8285714285714285,[0.    0.464 1.   ],[0.    0.096 1.   ],46
0.5,-0.16000000000000003,0.43975903614457834,[0.    0.584 1.   ],[0.    0.744 1.   ],47
0.5,-0.04799999999999993,0.4779411764705882,[0.   0.52 1.  ],[0.    0.568 1.   ],48
0.5,0.36,0.9787234042553191,[0.    0.368 1.   ],[0.    0.008 1.   ],49
0.7,0.27999999999999997,0.663551401869159,[0.    0.568 1.   ],[0.    0.288 1.   ],0
0.7,0.016000000000000014,0.5113636363636364,[0.   0.36 1.  ],[0.    0.344 1.   ],1
0.7,0.055999999999999994,0.5346534653465346,[0.    0.432 1.   ],[0.    0.376 1.   ],2
0.7,0.368,0.859375,[0.   0.44 1.  ],[0.    0.072 1.   ],3
0.7,0.304,0.7714285714285714,[0.    0.432 1.   ],[0.    0.128 1.   ],4
0.7,0.184,0.6292134831460675,[0.    0.448 1.   ],[0.    0.264 1.   ],5
0.7,0.328,0.8059701492537313,[0.    0.432 1.   ],[0.    0.104 1.   ],6
0.7,-0.14400000000000002,0.4470588235294118,[0.    0.608 1.   ],[0.    0.752 1.   ],7
0.7,0.296,0.8775510204081632,[0.    0.344 1.   ],[0.    0.048 1.   ],8
0.7,0.23199999999999998,0.7457627118644068,[0.    0.352 1.   ],[0.   0.12 1.  ],9
0.7,0.20799999999999996,0.6101694915254238,[0.    0.576 1.   ],[0.    0.368 1.   ],10
0.7,0.272,0.717948717948718,[0.    0.448 1.   ],[0.    0.176 1.   ],11
0.7,0.03200000000000003,0.515625,[0.    0.528 1.   ],[0.    0.496 1.   ],12
0.7,0.11199999999999999,0.5897435897435898,[0.    0.368 1.   ],[0.    0.256 1.   ],13
0.7,0.24800000000000005,0.6448598130841121,[0.    0.552 1.   ],[0.    0.304 1.   ],14
0.7,0.040000000000000036,0.5263157894736842,[0.  0.4 1. ],[0.   0.36 1.  ],15
0.7,-0.28800000000000003,0.3656716417910448,[0.    0.392 1.   ],[0.   0.68 1.  ],16
0.7,-0.39999999999999997,0.34375,[0.   0.44 1.  ],[0.   0.84 1.  ],17
0.7,-0.008000000000000007,0.4942528735632184,[0.    0.344 1.   ],[0.    0.352 1.   ],18
0.7,-0.09599999999999997,0.45714285714285713,[0.    0.512 1.   ],[0.    0.608 1.   ],19
0.7,0.12,0.5700934579439252,[0.    0.488 1.   ],[0.    0.368 1.   ],20
0.7,-0.136,0.45549738219895286,[0.    0.696 1.   ],[0.    0.832 1.   ],21
0.7,-0.256,0.4166666666666667,[0.   0.64 1.  ],[0.    0.896 1.   ],22
0.7,0.432,0.9090909090909091,[0.   0.48 1.  ],[0.    0.048 1.   ],23
0.7,0.26399999999999996,0.8113207547169811,[0.    0.344 1.   ],[0.   0.08 1.  ],24
0.7,0.248,0.7012987012987013,[0.    0.432 1.   ],[0.    0.184 1.   ],25
0.7,-0.20800000000000007,0.42613636363636365,[0.  0.6 1. ],[0.    0.808 1.   ],26
0.7,0.28800000000000003,0.78125,[0.  0.4 1. ],[0.    0.112 1.   ],27
0.7,-0.36,0.37288135593220345,[0.    0.528 1.   ],[0.    0.888 1.   ],28
0.7,0.512,1.0,[0.    0.512 1.   ],[0. 0. 1.],29
0.7,0.14400000000000002,0.6153846153846154,[0.    0.384 1.   ],[0.   0.24 1.  ],30
0.7,0.2,0.616822429906542,[0.    0.528 1.   ],[0.    0.328 1.   ],31
0.7,0.34400000000000003,0.7471264367816093,[0.   0.52 1.  ],[0.    0.176 1.   ],32
0.7,0.416,0.8714285714285716,[0.    0.488 1.   ],[0.    0.072 1.   ],33
0.7,0.2,0.6436781609195403,[0.    0.448 1.   ],[0.    0.248 1.   ],34
0.7,0.13599999999999998,0.6133333333333334,[0.    0.368 1.   ],[0.    0.232 1.   ],35
0.7,0.128,1.0,[0.    0.128 1.   ],[0. 0. 1.],36
0.7,-0.264,0.39072847682119205,[0.    0.472 1.   ],[0.    0.736 1.   ],37
0.7,-0.29599999999999993,0.393063583815029,[0.    0.544 1.   ],[0.   0.84 1.  ],38
0.7,0.216,0.6626506024096386,[0.   0.44 1.  ],[0.    0.224 1.   ],39
0.7,0.16800000000000004,0.5945945945945946,[0.    0.528 1.   ],[0.   0.36 1.  ],40
0.7,0.38400000000000006,0.7608695652173914,[0.   0.56 1.  ],[0.    0.176 1.   ],41
0.7,-0.15200000000000002,0.44311377245508987,[0.    0.592 1.   ],[0.    0.744 1.   ],42
0.7,0.32799999999999996,0.8153846153846154,[0.    0.424 1.   ],[0.    0.096 1.   ],43
0.7,0.04799999999999999,0.5454545454545454,[0.    0.288 1.   ],[0.   0.24 1.  ],44
0.7,-0.22399999999999998,0.38524590163934425,[0.    0.376 1.   ],[0.  0.6 1. ],45
0.7,0.424,0.9649122807017544,[0.   0.44 1.  ],[0.    0.016 1.   ],46
0.7,0.256,0.66,[0.    0.528 1.   ],[0.    0.272 1.   ],47
0.7,0.392,0.810126582278481,[0.    0.512 1.   ],[0.   0.12 1.  ],48
0.7,0.20799999999999996,0.589041095890411,[0.    0.688 1.   ],[0.   0.48 1.  ],49
1.0,0.29600000000000004,0.6831683168316832,[0.    0.552 1.   ],[0.    0.256 1.   ],0
1.0,0.328,0.7252747252747254,[0.    0.528 1.   ],[0.  0.2 1. ],1
1.0,-0.10399999999999998,0.4525547445255474,[0.    0.496 1.   ],[0.  0.6 1. ],2
1.0,0.13600000000000007,0.5714285714285715,[0.    0.544 1.   ],[0.    0.408 1.   ],3
1.0,0.016000000000000014,0.5096153846153846,[0.    0.424 1.   ],[0.    0.408 1.   ],4
1.0,0.05600000000000005,0.5376344086021506,[0.  0.4 1. ],[0.    0.344 1.   ],5
1.0,0.31999999999999995,0.696078431372549,[0.    0.568 1.   ],[0.    0.248 1.   ],6
1.0,0.36,0.8461538461538461,[0.   0.44 1.  ],[0.   0.08 1.  ],7
1.0,-0.22399999999999998,0.4213483146067416,[0.  0.6 1. ],[0.    0.824 1.   ],8
1.0,-0.23999999999999994,0.3943661971830986,[0.    0.448 1.   ],[0.    0.688 1.   ],9
1.0,0.368,1.0,[0.    0.368 1.   ],[0. 0. 1.],10
1.0,-0.10399999999999998,0.46153846153846156,[0.    0.624 1.   ],[0.    0.728 1.   ],11
1.0,0.496,0.8163265306122449,[0.   0.64 1.  ],[0.    0.144 1.   ],12
1.0,-0.128,0.44202898550724634,[0.    0.488 1.   ],[0.    0.616 1.   ],13
1.0,-0.17600000000000005,0.43820224719101125,[0.    0.624 1.   ],[0.  0.8 1. ],14
1.0,0.23200000000000004,0.6090225563909775,[0.    0.648 1.   ],[0.    0.416 1.   ],15
1.0,-0.14400000000000002,0.4451219512195122,[0.    0.584 1.   ],[0.    0.728 1.   ],16
1.0,0.352,0.72,[0.    0.576 1.   ],[0.    0.224 1.   ],17
1.0,0.416,0.8611111111111112,[0.    0.496 1.   ],[0.   0.08 1.  ],18
1.0,-0.11199999999999999,0.4539473684210526,[0.    0.552 1.   ],[0.    0.664 1.   ],19
1.0,0.16000000000000003,0.6063829787234043,[0.    0.456 1.   ],[0.    0.296 1.   ],20
1.0,-0.12000000000000002,0.38805970149253727,[0.    0.208 1.   ],[0.    0.328 1.   ],21
1.0,0.055999999999999994,0.5315315315315315,[0.    0.472 1.   ],[0.    0.416 1.   ],22
1.0,-0.016000000000000014,0.4897959183673469,[0.    0.384 1.   ],[0.  0.4 1. ],23
1.0,-0.16000000000000003,0.4305555555555555,[0.    0.496 1.   ],[0.    0.656 1.   ],24
1.0,-0.12799999999999995,0.4365079365079365,[0.   0.44 1.  ],[0.    0.568 1.   ],25
1.0,0.28,0.6732673267326733,[0.    0.544 1.   ],[0.    0.264 1.   ],26
1.0,-0.31200000000000006,0.3773584905660377,[0.   0.48 1.  ],[0.    0.792 1.   ],27
1.0,-0.01599999999999996,0.49019607843137253,[0.  0.4 1. ],[0.    0.416 1.   ],28
1.0,-0.07999999999999996,0.46268656716417905,[0.    0.496 1.   ],[0.    0.576 1.   ],29
1.0,-0.45599999999999996,0.35078534031413616,[0.    0.536 1.   ],[0.    0.992 1.   ],30
1.0,-0.09599999999999997,0.45945945945945943,[0.    0.544 1.   ],[0.   0.64 1.  ],31
1.0,-0.08000000000000007,0.4671052631578947,[0.    0.568 1.   ],[0.    0.648 1.   ],32
1.0,0.08799999999999997,0.5604395604395604,[0.    0.408 1.   ],[0.   0.32 1.  ],33
1.0,0.184,0.6575342465753424,[0.    0.384 1.   ],[0.  0.2 1. ],34
1.0,0.055999999999999994,0.5315315315315315,[0.    0.472 1.   ],[0.    0.416 1.   ],35
1.0,0.312,0.7746478873239436,[0.   0.44 1.  ],[0.    0.128 1.   ],36
1.0,-0.28,0.40641711229946526,[0.    0.608 1.   ],[0.    0.888 1.   ],37
1.0,0.16800000000000004,0.5963302752293578,[0.   0.52 1.  ],[0.    0.352 1.   ],38
1.0,-0.008000000000000007,0.4954128440366972,[0.    0.432 1.   ],[0.   0.44 1.  ],39
1.0,0.192,0.625,[0.   0.48 1.  ],[0.    0.288 1.   ],40
1.0,0.21600000000000003,0.651685393258427,[0.    0.464 1.   ],[0.    0.248 1.   ],41
1.0,-0.16800000000000004,0.4275862068965517,[0.    0.496 1.   ],[0.    0.664 1.   ],42
1.0,-0.30399999999999994,0.38554216867469887,[0.    0.512 1.   ],[0.    0.816 1.   ],43
1.0,-0.37599999999999995,0.3522012578616352,[0.    0.448 1.   ],[0.    0.824 1.   ],44
1.0,0.264,0.7894736842105263,[0.   0.36 1.  ],[0.    0.096 1.   ],45
1.0,-0.304,0.36986301369863017,[0.    0.432 1.   ],[0.    0.736 1.   ],46
1.0,-0.29600000000000004,0.3565891472868217,[0.    0.368 1.   ],[0.    0.664 1.   ],47
1.0,-0.1359999999999999,0.44516129032258067,[0.    0.552 1.   ],[0.    0.688 1.   ],48
1.0,0.368,0.7674418604651162,[0.    0.528 1.   ],[0.   0.16 1.  ],49
1.5,-0.06400000000000006,0.47468354430379744,[0.  0.6 1. ],[0.    0.664 1.   ],0
1.5,-0.08799999999999997,0.46308724832214765,[0.    0.552 1.   ],[0.   0.64 1.  ],1
1.5,-0.09599999999999997,0.4634146341463415,[0.    0.608 1.   ],[0.    0.704 1.   ],2
1.5,0.32,0.7272727272727273,[0.    0.512 1.   ],[0.    0.192 1.   ],3
1.5,-0.20799999999999996,0.4155844155844156,[0.    0.512 1.   ],[0.   0.72 1.  ],4
1.5,-0.17600000000000005,0.42361111111111105,[0.    0.488 1.   ],[0.    0.664 1.   ],5
1.5,0.08799999999999997,0.5495495495495495,[0.    0.488 1.   ],[0.  0.4 1. ],6
1.5,0.28800000000000003,0.6914893617021277,[0.   0.52 1.  ],[0.    0.232 1.   ],7
1.5,0.11200000000000004,0.5686274509803921,[0.    0.464 1.   ],[0.    0.352 1.   ],8
1.5,-0.03999999999999998,0.4782608695652174,[0.   0.44 1.  ],[0.   0.48 1.  ],9
1.5,-0.03999999999999998,0.4782608695652174,[0.   0.44 1.  ],[0.   0.48 1.  ],10
1.5,0.04799999999999993,0.5176470588235295,[0.    0.704 1.   ],[0.    0.656 1.   ],11
1.5,0.07199999999999995,0.5254237288135594,[0.    0.744 1.   ],[0.    0.672 1.   ],12
1.5,-0.15200000000000008,0.4214876033057851,[0.    0.408 1.   ],[0.   0.56 1.  ],13
1.5,-0.023999999999999966,0.4873949579831933,[0.    0.464 1.   ],[0.    0.488 1.   ],14
1.5,0.2,0.5899280575539568,[0.    0.656 1.   ],[0.    0.456 1.   ],15
1.5,-0.21600000000000008,0.4328358208955223,[0.    0.696 1.   ],[0.    0.912 1.   ],16
1.5,0.17600000000000005,0.5948275862068966,[0.    0.552 1.   ],[0.    0.376 1.   ],17
1.5,-0.07200000000000006,0.46511627906976744,[0.   0.48 1.  ],[0.    0.552 1.   ],18
1.5,-0.312,0.3708609271523179,[0.    0.448 1.   ],[0.   0.76 1.  ],19
1.5,-0.04800000000000004,0.4769230769230769,[0.    0.496 1.   ],[0.    0.544 1.   ],20
1.5,-0.04800000000000004,0.4769230769230769,[0.    0.496 1.   ],[0.    0.544 1.   ],21
1.5,-0.136,0.44785276073619634,[0.    0.584 1.   ],[0.   0.72 1.  ],22
1.5,-0.05599999999999994,0.47619047619047616,[0.   0.56 1.  ],[0.    0.616 1.   ],23
1.5,-0.19199999999999995,0.426829268292683,[0.   0.56 1.  ],[0.    0.752 1.   ],24
1.5,-0.008000000000000007,0.4962962962962963,[0.    0.536 1.   ],[0.    0.544 1.   ],25
1.5,0.15200000000000002,0.5904761904761905,[0.    0.496 1.   ],[0.    0.344 1.   ],26
1.5,0.2,0.5984251968503936,[0.    0.608 1.   ],[0.    0.408 1.   ],27
1.5,-0.304,0.36986301369863017,[0.    0.432 1.   ],[0.    0.736 1.   ],28
1.5,0.208,0.6666666666666666,[0.    0.416 1.   ],[0.    0.208 1.   ],29
1.5,-0.02399999999999991,0.4892086330935252,[0.    0.544 1.   ],[0.    0.568 1.   ],30
1.5,0.20800000000000002,0.6274509803921569,[0.    0.512 1.   ],[0.    0.304 1.   ],31
1.5,0.368,0.7613636363636364,[0.    0.536 1.   ],[0.    0.168 1.   ],32
1.5,-0.055999999999999994,0.46391752577319584,[0.   0.36 1.  ],[0.    0.416 1.   ],33
1.5,-0.10399999999999998,0.4673366834170854,[0.    0.744 1.   ],[0.    0.848 1.   ],34
1.5,0.184,0.7346938775510204,[0.    0.288 1.   ],[0.    0.104 1.   ],35
1.5,-0.02400000000000002,0.4881889763779527,[0.    0.496 1.   ],[0.   0.52 1.  ],36
1.5,-0.17600000000000005,0.4256756756756756,[0.    0.504 1.   ],[0.   0.68 1.  ],37
1.5,-0.07999999999999996,0.4662162162162162,[0.    0.552 1.   ],[0.    0.632 1.   ],38
1.5,-0.18399999999999994,0.4391534391534392,[0.    0.664 1.   ],[0.    0.848 1.   ],39
1.5,-0.14400000000000002,0.4347826086956521,[0.   0.48 1.  ],[0.    0.624 1.   ],40
1.5,0.10399999999999998,0.6101694915254238,[0.    0.288 1.   ],[0.    0.184 1.   ],41
1.5,0.02400000000000002,0.5089820359281437,[0.   0.68 1.  ],[0.    0.656 1.   ],42
1.5,0.16799999999999998,0.6019417475728155,[0.    0.496 1.   ],[0.    0.328 1.   ],43
1.5,-0.12,0.4571428571428572,[0.   0.64 1.  ],[0.   0.76 1.  ],44
1.5,0.11199999999999999,0.5443037974683544,[0.    0.688 1.   ],[0.    0.576 1.   ],45
1.5,0.20800000000000002,0.6181818181818182,[0.    0.544 1.   ],[0.    0.336 1.   ],46
1.5,-0.05599999999999994,0.47586206896551725,[0.    0.552 1.   ],[0.    0.608 1.   ],47
1.5,-0.04800000000000004,0.4797297297297297,[0.    0.568 1.   ],[0.    0.616 1.   ],48
1.5,0.168,0.64,[0.    0.384 1.   ],[0.    0.216 1.   ],49
2.0,0.128,0.556338028169014,[0.    0.632 1.   ],[0.    0.504 1.   ],0
2.0,-0.08799999999999997,0.4674556213017752,[0.    0.632 1.   ],[0.   0.72 1.  ],1
2.0,0.08000000000000002,0.5409836065573771,[0.    0.528 1.   ],[0.    0.448 1.   ],2
2.0,-0.008000000000000007,0.49624060150375937,[0.    0.528 1.   ],[0.    0.536 1.   ],3
2.0,0.144,0.6607142857142857,[0.    0.296 1.   ],[0.    0.152 1.   ],4
2.0,0.016000000000000014,0.5076923076923077,[0.    0.528 1.   ],[0.    0.512 1.   ],5
2.0,-0.192,0.41304347826086957,[0.    0.456 1.   ],[0.    0.648 1.   ],6
2.0,0.02400000000000002,0.5085714285714286,[0.    0.712 1.   ],[0.    0.688 1.   ],7
2.0,0.016000000000000014,0.5066666666666667,[0.    0.608 1.   ],[0.    0.592 1.   ],8
2.0,-0.16000000000000003,0.43902439024390244,[0.    0.576 1.   ],[0.    0.736 1.   ],9
2.0,0.016000000000000014,0.5072463768115942,[0.   0.56 1.  ],[0.    0.544 1.   ],10
2.0,-0.22399999999999998,0.4270833333333333,[0.    0.656 1.   ],[0.   0.88 1.  ],11
2.0,-0.19200000000000006,0.41666666666666663,[0.   0.48 1.  ],[0.    0.672 1.   ],12
2.0,0.008000000000000007,0.503448275862069,[0.    0.584 1.   ],[0.    0.576 1.   ],13
2.0,-0.08799999999999997,0.46666666666666673,[0.    0.616 1.   ],[0.    0.704 1.   ],14
2.0,0.02400000000000002,0.5103448275862069,[0.    0.592 1.   ],[0.    0.568 1.   ],15
2.0,-0.040000000000000036,0.48299319727891155,[0.    0.568 1.   ],[0.    0.608 1.   ],16
2.0,-0.24,0.42346938775510207,[0.    0.664 1.   ],[0.    0.904 1.   ],17
2.0,0.0,0.5,[0.    0.744 1.   ],[0.    0.744 1.   ],18
2.0,-0.040000000000000036,0.4832214765100671,[0.    0.576 1.   ],[0.    0.616 1.   ],19
2.0,0.176,0.5873015873015872,[0.    0.592 1.   ],[0.    0.416 1.   ],20
2.0,0.11200000000000004,0.5555555555555556,[0.   0.56 1.  ],[0.    0.448 1.   ],21
2.0,0.176,0.582089552238806,[0.    0.624 1.   ],[0.    0.448 1.   ],22
2.0,-0.16000000000000003,0.43902439024390244,[0.    0.576 1.   ],[0.    0.736 1.   ],23
2.0,-0.23199999999999998,0.40764331210191085,[0.    0.512 1.   ],[0.    0.744 1.   ],24
2.0,-0.064,0.4629629629629629,[0.  0.4 1. ],[0.    0.464 1.   ],25
2.0,0.04800000000000004,0.5230769230769231,[0.    0.544 1.   ],[0.    0.496 1.   ],26
2.0,-0.19200000000000006,0.43258426966292135,[0.    0.616 1.   ],[0.    0.808 1.   ],27
2.0,0.0,0.5,[0.    0.632 1.   ],[0.    0.632 1.   ],28
2.0,-0.07999999999999996,0.463235294117647,[0.    0.504 1.   ],[0.    0.584 1.   ],29
2.0,0.008000000000000007,0.5031847133757962,[0.    0.632 1.   ],[0.    0.624 1.   ],30
2.0,0.0,0.5,[0.    0.664 1.   ],[0.    0.664 1.   ],31
2.0,0.15200000000000002,0.5655172413793103,[0.    0.656 1.   ],[0.    0.504 1.   ],32
2.0,0.07200000000000001,0.5398230088495576,[0.    0.488 1.   ],[0.    0.416 1.   ],33
2.0,-0.015999999999999903,0.4941176470588236,[0.    0.672 1.   ],[0.    0.688 1.   ],34
2.0,-0.16800000000000004,0.4295302013422818,[0.    0.512 1.   ],[0.   0.68 1.  ],35
2.0,-0.08799999999999997,0.4615384615384615,[0.    0.528 1.   ],[0.    0.616 1.   ],36
2.0,0.10400000000000004,0.552,[0.    0.552 1.   ],[0.    0.448 1.   ],37
2.0,-0.07199999999999995,0.4693877551020408,[0.    0.552 1.   ],[0.    0.624 1.   ],38
2.0,-0.06399999999999995,0.47297297297297297,[0.   0.56 1.  ],[0.    0.624 1.   ],39
2.0,0.023999999999999966,0.5151515151515151,[0.    0.408 1.   ],[0.    0.384 1.   ],40
2.0,-0.07199999999999995,0.47239263803680986,[0.    0.616 1.   ],[0.    0.688 1.   ],41
2.0,-0.17600000000000005,0.4329268292682927,[0.    0.568 1.   ],[0.    0.744 1.   ],42
2.0,0.08799999999999997,0.5369127516778522,[0.   0.64 1.  ],[0.    0.552 1.   ],43
