type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.011680757857277301,0.015376666092604078,241.26311267710145,0.5109852659980361
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,0.0008904869529724708,-0.003904903259315496,550.6636797121182,0.40330476396186865
"OPTICS(min_samples=6, distance_metric=euclidean)",0.1,0.022052830914602188,0.020456422518213887,6.4705858494342205,0.37088084335910526
"KMeans(clusters=4, init=random)",0.5,0.14262142401008143,0.12401133362358593,143.12703747300367,0.3746872571177409
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,0.0510050042197102,0.10637889103274675,163.58320639348307,0.3957964021434169
"OPTICS(min_samples=6, distance_metric=euclidean)",0.5,-0.010549807644344484,0.04600828167787928,12.081745260356195,0.14444968504323377
"KMeans(clusters=4, init=random)",1.0,0.23352465898880306,0.27544161219869545,116.29866865047029,0.3526174574639801
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.12974560170988533,0.22954166995136455,119.66613610954342,0.32565585854016915
"OPTICS(min_samples=6, distance_metric=euclidean)",1.0,0.0049658733208091934,0.06927583427245729,8.322674055460778,-0.15511337660423757
"KMeans(clusters=4, init=random)",2.0,0.34791543146985615,0.4186388648701014,197.8099133237344,0.41166352760502045
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.1906350312432173,0.37170186439522623,157.14852600294304,0.3167152893051277
"OPTICS(min_samples=6, distance_metric=euclidean)",2.0,0.03716926992326659,0.14048314861260508,12.731579058719262,-0.1428244788382003
"KMeans(clusters=4, init=random)",3.0,0.40040455515336737,0.4622879150545767,228.20798283187938,0.4004749821945838
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.22387655847260937,0.4199544838163988,168.26690032983788,0.27509395234277145
"OPTICS(min_samples=6, distance_metric=euclidean)",3.0,0.05871509484519764,0.1559467039917271,18.948039306724414,-0.16562987271304036
"KMeans(clusters=4, init=random)",5.0,0.46885402718022073,0.5546795290927923,253.4612196166178,0.3887152330338569
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.2618134377038487,0.4720741765757204,199.2746694364874,0.3102887376942335
"OPTICS(min_samples=6, distance_metric=euclidean)",5.0,0.06141450123010891,0.13354417469453003,6.51307425269861,-0.3545723662779179
"KMeans(clusters=4, init=random)",7.0,0.4555490877545802,0.55427932668186,333.6224173337065,0.39271028771467276
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.30634520256971187,0.5131296872311906,248.04116138184116,0.3040762058343091
"OPTICS(min_samples=6, distance_metric=euclidean)",7.0,0.03864447977709164,0.17894709741132095,12.978849944912795,-0.2349493090975065
"KMeans(clusters=4, init=random)",9.0,0.7338296657680019,0.7315560466556794,439.7067773474047,0.4041831657376892
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.3940793610332229,0.5799584998157933,309.56770318473775,0.30976031550268923
"OPTICS(min_samples=6, distance_metric=euclidean)",9.0,0.03319265994181895,0.12533445865966458,10.87497679620067,-0.3516885711399462
