epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.1,0.39328982834444604,0.7349685555913413,[0.         0.61509434 1.        ],[0.         0.22180451 1.        ],0
0.1,0.33653000425592283,0.741263577559904,[0.         0.51698113 1.        ],[0.         0.18045113 1.        ],1
0.1,0.2767201021421478,0.6474465576149729,[0.         0.60754717 1.        ],[0.         0.33082707 1.        ],2
0.1,0.35575258901971907,0.6966299182962974,[0.         0.63018868 1.        ],[0.         0.27443609 1.        ],3
0.1,0.3181302312384735,0.6715630020656415,[0.         0.62264151 1.        ],[0.         0.30451128 1.        ],4
0.1,0.33696978294793584,0.6809807536991603,[0.         0.63396226 1.        ],[0.         0.29699248 1.        ],5
0.1,0.32952191800255354,0.6687885129636089,[0.         0.65283019 1.        ],[0.         0.32330827 1.        ],6
0.1,0.4346432118030926,0.7731730803523663,[0.         0.61509434 1.        ],[0.         0.18045113 1.        ],7
0.1,0.31075329834019005,0.6538380504248894,[0.         0.66037736 1.        ],[0.         0.34962406 1.        ],8
0.1,0.45342601787487585,0.7947327652982185,[0.         0.61132075 1.        ],[0.         0.15789474 1.        ],9
0.1,0.37073343736700237,0.7156793159797302,[0.         0.61509434 1.        ],[0.        0.2443609 1.       ],10
0.1,0.4913179174350971,0.7760789503053106,[0.         0.69056604 1.        ],[0.         0.19924812 1.        ],11
0.1,0.25772449992906793,0.6512983660076287,[0.         0.55471698 1.        ],[0.         0.29699248 1.        ],12
0.1,0.22024400624202012,0.6159707178606111,[0.         0.58490566 1.        ],[0.         0.36466165 1.        ],13
0.1,0.22045680238331677,0.6037383177570094,[0.         0.64150943 1.        ],[0.         0.42105263 1.        ],14
0.1,0.2502908213931054,0.6383699590607501,[0.         0.57735849 1.        ],[0.         0.32706767 1.        ],15
0.1,0.2468718967229394,0.61335035564472,[0.         0.66792453 1.        ],[0.         0.42105263 1.        ],16
0.1,0.5553269967371258,0.8160167917978526,[0.         0.71698113 1.        ],[0.         0.16165414 1.        ],17
0.1,0.2804936870478082,0.6488586400048184,[0.         0.61132075 1.        ],[0.         0.33082707 1.        ],18
0.1,0.15244715562491135,0.5802827002958492,[0.        0.5509434 1.       ],[0.         0.39849624 1.        ],19
0.1,0.20093630302170523,0.6441071137880515,[0.        0.4490566 1.       ],[0.        0.2481203 1.       ],20
0.1,0.24248829621222867,0.659262434079347,[0.         0.50188679 1.        ],[0.        0.2593985 1.       ],21
0.1,0.37040714995034757,0.7698986975397974,[0.         0.52830189 1.        ],[0.         0.15789474 1.        ],22
0.1,0.4952049936161157,0.7595817778901497,[0.        0.7245283 1.       ],[0.         0.22932331 1.        ],23
