epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimensions,mechanism
0.7,0.38461538461538464,1.0,[0.         0.38461538 1.        ],[0. 0. 1.],27,3,nd-laplace-optimal-truncated
0.7,0.23076923076923075,0.7499999999999999,[0.         0.34615385 1.        ],[0.         0.11538462 1.        ],28,3,nd-laplace-optimal-truncated
0.7,0.3846153846153846,0.6785714285714286,[0.         0.73076923 1.        ],[0.         0.34615385 1.        ],29,3,nd-laplace-optimal-truncated
0.7,0.5769230769230769,0.7586206896551724,[0.         0.84615385 1.        ],[0.         0.26923077 1.        ],30,3,nd-laplace-optimal-truncated
0.7,0.11538461538461542,0.5483870967741936,[0.         0.65384615 1.        ],[0.         0.53846154 1.        ],31,3,nd-laplace-optimal-truncated
0.7,0.2692307692307693,0.7058823529411765,[0.         0.46153846 1.        ],[0.         0.19230769 1.        ],32,3,nd-laplace-optimal-truncated
0.7,0.07692307692307693,0.5416666666666666,[0.  0.5 1. ],[0.         0.42307692 1.        ],33,3,nd-laplace-optimal-truncated
0.7,0.3076923076923077,0.6538461538461539,[0.         0.65384615 1.        ],[0.         0.34615385 1.        ],34,3,nd-laplace-optimal-truncated
0.7,0.19230769230769232,0.8571428571428571,[0.         0.23076923 1.        ],[0.         0.03846154 1.        ],35,3,nd-laplace-optimal-truncated
0.7,0.42307692307692313,0.6486486486486487,[0.         0.92307692 1.        ],[0.  0.5 1. ],36,3,nd-laplace-optimal-truncated
0.7,0.19230769230769224,0.6,[0.         0.57692308 1.        ],[0.         0.38461538 1.        ],37,3,nd-laplace-optimal-truncated
0.7,0.07692307692307693,0.5454545454545454,[0.         0.46153846 1.        ],[0.         0.38461538 1.        ],38,3,nd-laplace-optimal-truncated
0.7,0.46153846153846156,0.7142857142857142,[0.         0.76923077 1.        ],[0.         0.30769231 1.        ],39,3,nd-laplace-optimal-truncated
0.7,0.1923076923076923,0.7777777777777778,[0.         0.26923077 1.        ],[0.         0.07692308 1.        ],40,3,nd-laplace-optimal-truncated
0.7,0.3076923076923077,0.625,[0.         0.76923077 1.        ],[0.         0.46153846 1.        ],41,3,nd-laplace-optimal-truncated
0.7,0.07692307692307687,0.5384615384615384,[0.         0.53846154 1.        ],[0.         0.46153846 1.        ],42,3,nd-laplace-optimal-truncated
0.7,0.23076923076923073,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],43,3,nd-laplace-optimal-truncated
0.7,0.30769230769230765,0.6333333333333333,[0.         0.73076923 1.        ],[0.         0.42307692 1.        ],44,3,nd-laplace-optimal-truncated
0.7,0.2692307692307692,0.6666666666666666,[0.         0.53846154 1.        ],[0.         0.26923077 1.        ],45,3,nd-laplace-optimal-truncated
0.7,0.23076923076923073,0.625,[0.         0.57692308 1.        ],[0.         0.34615385 1.        ],46,3,nd-laplace-optimal-truncated
0.7,0.38461538461538464,0.7083333333333333,[0.         0.65384615 1.        ],[0.         0.26923077 1.        ],47,3,nd-laplace-optimal-truncated
0.7,0.15384615384615385,0.5625,[0.         0.69230769 1.        ],[0.         0.53846154 1.        ],48,3,nd-laplace-optimal-truncated
0.7,0.30769230769230765,0.7000000000000001,[0.         0.53846154 1.        ],[0.         0.23076923 1.        ],49,3,nd-laplace-optimal-truncated
1.0,0.3461538461538462,0.6451612903225807,[0.         0.76923077 1.        ],[0.         0.42307692 1.        ],0,3,nd-laplace-optimal-truncated
1.0,0.07692307692307687,0.5357142857142857,[0.         0.57692308 1.        ],[0.  0.5 1. ],1,3,nd-laplace-optimal-truncated
1.0,0.42307692307692313,0.6486486486486487,[0.         0.92307692 1.        ],[0.  0.5 1. ],2,3,nd-laplace-optimal-truncated
1.0,0.423076923076923,0.7894736842105263,[0.         0.57692308 1.        ],[0.         0.15384615 1.        ],3,3,nd-laplace-optimal-truncated
1.0,0.34615384615384615,0.6363636363636365,[0.         0.80769231 1.        ],[0.         0.46153846 1.        ],4,3,nd-laplace-optimal-truncated
1.0,0.23076923076923078,0.6153846153846154,[0.         0.61538462 1.        ],[0.         0.38461538 1.        ],5,3,nd-laplace-optimal-truncated
1.0,0.26923076923076916,0.6129032258064516,[0.         0.73076923 1.        ],[0.         0.46153846 1.        ],6,3,nd-laplace-optimal-truncated
1.0,0.34615384615384615,0.7647058823529411,[0.  0.5 1. ],[0.         0.15384615 1.        ],7,3,nd-laplace-optimal-truncated
1.0,0.34615384615384615,0.6799999999999999,[0.         0.65384615 1.        ],[0.         0.30769231 1.        ],8,3,nd-laplace-optimal-truncated
1.0,0.19230769230769235,0.5925925925925926,[0.         0.61538462 1.        ],[0.         0.42307692 1.        ],9,3,nd-laplace-optimal-truncated
1.0,0.15384615384615385,0.6,[0.         0.46153846 1.        ],[0.         0.30769231 1.        ],10,3,nd-laplace-optimal-truncated
1.0,0.3076923076923077,0.5952380952380952,[0.         0.96153846 1.        ],[0.         0.65384615 1.        ],11,3,nd-laplace-optimal-truncated
1.0,0.6538461538461539,1.0,[0.         0.65384615 1.        ],[0. 0. 1.],12,3,nd-laplace-optimal-truncated
1.0,-0.07692307692307693,0.43749999999999994,[0.         0.26923077 1.        ],[0.         0.34615385 1.        ],13,3,nd-laplace-optimal-truncated
1.0,0.0,0.5,[0.         0.65384615 1.        ],[0.         0.65384615 1.        ],14,3,nd-laplace-optimal-truncated
1.0,0.11538461538461542,0.5483870967741936,[0.         0.65384615 1.        ],[0.         0.53846154 1.        ],15,3,nd-laplace-optimal-truncated
1.0,0.23076923076923073,0.625,[0.         0.57692308 1.        ],[0.         0.34615385 1.        ],16,3,nd-laplace-optimal-truncated
1.0,0.26923076923076916,0.6521739130434783,[0.         0.57692308 1.        ],[0.         0.30769231 1.        ],17,3,nd-laplace-optimal-truncated
1.0,0.3076923076923077,0.625,[0.         0.76923077 1.        ],[0.         0.46153846 1.        ],18,3,nd-laplace-optimal-truncated
1.0,0.38461538461538464,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],19,3,nd-laplace-optimal-truncated
1.0,0.3461538461538461,0.6551724137931034,[0.         0.73076923 1.        ],[0.         0.38461538 1.        ],20,3,nd-laplace-optimal-truncated
1.0,0.34615384615384615,0.6216216216216217,[0.         0.88461538 1.        ],[0.         0.53846154 1.        ],21,3,nd-laplace-optimal-truncated
1.0,0.3846153846153846,0.6470588235294118,[0.         0.84615385 1.        ],[0.         0.46153846 1.        ],22,3,nd-laplace-optimal-truncated
1.0,0.3076923076923077,0.7222222222222222,[0.  0.5 1. ],[0.         0.19230769 1.        ],23,3,nd-laplace-optimal-truncated
1.0,0.3076923076923077,0.625,[0.         0.76923077 1.        ],[0.         0.46153846 1.        ],24,3,nd-laplace-optimal-truncated
1.0,0.30769230769230765,0.6818181818181819,[0.         0.57692308 1.        ],[0.         0.26923077 1.        ],25,3,nd-laplace-optimal-truncated
1.0,0.03846153846153849,0.5217391304347827,[0.         0.46153846 1.        ],[0.         0.42307692 1.        ],26,3,nd-laplace-optimal-truncated
1.0,0.11538461538461536,0.56,[0.         0.53846154 1.        ],[0.         0.42307692 1.        ],27,3,nd-laplace-optimal-truncated
1.0,0.4615384615384615,0.7499999999999999,[0.         0.69230769 1.        ],[0.         0.23076923 1.        ],28,3,nd-laplace-optimal-truncated
1.0,0.34615384615384615,0.6799999999999999,[0.         0.65384615 1.        ],[0.         0.30769231 1.        ],29,3,nd-laplace-optimal-truncated
1.0,0.5,0.8095238095238095,[0.         0.65384615 1.        ],[0.         0.15384615 1.        ],30,3,nd-laplace-optimal-truncated
1.0,-0.038461538461538436,0.4857142857142857,[0.         0.65384615 1.        ],[0.         0.69230769 1.        ],31,3,nd-laplace-optimal-truncated
1.0,0.46153846153846156,0.7142857142857142,[0.         0.76923077 1.        ],[0.         0.30769231 1.        ],32,3,nd-laplace-optimal-truncated
1.0,0.3846153846153846,0.6923076923076923,[0.         0.69230769 1.        ],[0.         0.30769231 1.        ],33,3,nd-laplace-optimal-truncated
1.0,0.5769230769230769,0.7777777777777777,[0.         0.80769231 1.        ],[0.         0.23076923 1.        ],34,3,nd-laplace-optimal-truncated
1.0,0.11538461538461542,0.5517241379310345,[0.         0.61538462 1.        ],[0.  0.5 1. ],35,3,nd-laplace-optimal-truncated
1.0,0.3076923076923077,0.6666666666666666,[0.         0.61538462 1.        ],[0.         0.30769231 1.        ],36,3,nd-laplace-optimal-truncated
1.0,0.1538461538461538,0.5769230769230769,[0.         0.57692308 1.        ],[0.         0.42307692 1.        ],37,3,nd-laplace-optimal-truncated
1.0,0.46153846153846156,0.7727272727272727,[0.         0.65384615 1.        ],[0.         0.19230769 1.        ],38,3,nd-laplace-optimal-truncated
1.0,0.4230769230769231,0.7391304347826088,[0.         0.65384615 1.        ],[0.         0.23076923 1.        ],39,3,nd-laplace-optimal-truncated
1.0,0.5,0.7241379310344828,[0.         0.80769231 1.        ],[0.         0.30769231 1.        ],40,3,nd-laplace-optimal-truncated
1.0,-0.11538461538461542,0.4615384615384615,[0.         0.69230769 1.        ],[0.         0.80769231 1.        ],41,3,nd-laplace-optimal-truncated
1.0,0.1923076923076923,0.6190476190476191,[0.  0.5 1. ],[0.         0.30769231 1.        ],42,3,nd-laplace-optimal-truncated
1.0,0.038461538461538436,0.5111111111111111,[0.         0.88461538 1.        ],[0.         0.84615385 1.        ],43,3,nd-laplace-optimal-truncated
1.0,0.2692307692307693,0.7058823529411765,[0.         0.46153846 1.        ],[0.         0.19230769 1.        ],44,3,nd-laplace-optimal-truncated
1.0,0.42307692307692313,0.9230769230769231,[0.         0.46153846 1.        ],[0.         0.03846154 1.        ],45,3,nd-laplace-optimal-truncated
1.0,0.11538461538461542,0.5306122448979592,[0. 1. 1.],[0.         0.88461538 1.        ],46,3,nd-laplace-optimal-truncated
1.0,0.30769230769230765,0.6428571428571429,[0.         0.69230769 1.        ],[0.         0.38461538 1.        ],47,3,nd-laplace-optimal-truncated
1.0,0.4615384615384615,0.7499999999999999,[0.         0.69230769 1.        ],[0.         0.23076923 1.        ],48,3,nd-laplace-optimal-truncated
1.0,0.34615384615384615,0.6666666666666667,[0.         0.69230769 1.        ],[0.         0.34615385 1.        ],49,3,nd-laplace-optimal-truncated
1.5,0.15384615384615385,0.6,[0.         0.46153846 1.        ],[0.         0.30769231 1.        ],0,3,nd-laplace-optimal-truncated
1.5,0.07692307692307687,0.5294117647058824,[0.         0.69230769 1.        ],[0.         0.61538462 1.        ],1,3,nd-laplace-optimal-truncated
1.5,0.0,0.5,[0.  0.5 1. ],[0.  0.5 1. ],2,3,nd-laplace-optimal-truncated
1.5,0.3076923076923077,0.625,[0.         0.76923077 1.        ],[0.         0.46153846 1.        ],3,3,nd-laplace-optimal-truncated
1.5,0.46153846153846156,0.7000000000000001,[0.         0.80769231 1.        ],[0.         0.34615385 1.        ],4,3,nd-laplace-optimal-truncated
1.5,0.34615384615384615,0.6799999999999999,[0.         0.65384615 1.        ],[0.         0.30769231 1.        ],5,3,nd-laplace-optimal-truncated
1.5,0.03846153846153849,0.5217391304347827,[0.         0.46153846 1.        ],[0.         0.42307692 1.        ],6,3,nd-laplace-optimal-truncated
1.5,0.1923076923076923,0.6086956521739131,[0.         0.53846154 1.        ],[0.         0.34615385 1.        ],7,3,nd-laplace-optimal-truncated
1.5,0.46153846153846156,0.7727272727272727,[0.         0.65384615 1.        ],[0.         0.19230769 1.        ],8,3,nd-laplace-optimal-truncated
1.5,0.11538461538461536,0.6363636363636364,[0.         0.26923077 1.        ],[0.         0.15384615 1.        ],9,3,nd-laplace-optimal-truncated
1.5,0.15384615384615385,0.5666666666666668,[0.         0.65384615 1.        ],[0.  0.5 1. ],10,3,nd-laplace-optimal-truncated
1.5,0.42307692307692313,0.6896551724137931,[0.         0.76923077 1.        ],[0.         0.34615385 1.        ],11,3,nd-laplace-optimal-truncated
1.5,0.4230769230769231,0.6774193548387097,[0.         0.80769231 1.        ],[0.         0.38461538 1.        ],12,3,nd-laplace-optimal-truncated
1.5,0.34615384615384615,0.7647058823529411,[0.  0.5 1. ],[0.         0.15384615 1.        ],13,3,nd-laplace-optimal-truncated
1.5,0.3461538461538462,0.6451612903225807,[0.         0.76923077 1.        ],[0.         0.42307692 1.        ],14,3,nd-laplace-optimal-truncated
1.5,0.038461538461538436,0.5172413793103448,[0.         0.57692308 1.        ],[0.         0.53846154 1.        ],15,3,nd-laplace-optimal-truncated
1.5,0.38461538461538464,0.65625,[0.         0.80769231 1.        ],[0.         0.42307692 1.        ],16,3,nd-laplace-optimal-truncated
1.5,0.23076923076923073,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],17,3,nd-laplace-optimal-truncated
1.5,0.23076923076923084,0.5833333333333334,[0.         0.80769231 1.        ],[0.         0.57692308 1.        ],18,3,nd-laplace-optimal-truncated
1.5,0.42307692307692313,0.761904761904762,[0.         0.61538462 1.        ],[0.         0.19230769 1.        ],19,3,nd-laplace-optimal-truncated
1.5,-0.038461538461538436,0.48000000000000004,[0.         0.46153846 1.        ],[0.  0.5 1. ],20,3,nd-laplace-optimal-truncated
1.5,0.1923076923076923,0.5862068965517241,[0.         0.65384615 1.        ],[0.         0.46153846 1.        ],21,3,nd-laplace-optimal-truncated
1.5,0.34615384615384615,0.6799999999999999,[0.         0.65384615 1.        ],[0.         0.30769231 1.        ],22,3,nd-laplace-optimal-truncated
1.5,0.11538461538461542,0.5483870967741936,[0.         0.65384615 1.        ],[0.         0.53846154 1.        ],23,3,nd-laplace-optimal-truncated
1.5,0.3846153846153846,0.6923076923076923,[0.         0.69230769 1.        ],[0.         0.30769231 1.        ],24,3,nd-laplace-optimal-truncated
1.5,0.4615384615384615,0.676470588235294,[0.         0.88461538 1.        ],[0.         0.42307692 1.        ],25,3,nd-laplace-optimal-truncated
1.5,0.38461538461538464,0.7083333333333333,[0.         0.65384615 1.        ],[0.         0.26923077 1.        ],26,3,nd-laplace-optimal-truncated
1.5,0.23076923076923073,0.5937499999999999,[0.         0.73076923 1.        ],[0.  0.5 1. ],27,3,nd-laplace-optimal-truncated
1.5,0.3076923076923077,0.6538461538461539,[0.         0.65384615 1.        ],[0.         0.34615385 1.        ],28,3,nd-laplace-optimal-truncated
1.5,0.5,0.7241379310344828,[0.         0.80769231 1.        ],[0.         0.30769231 1.        ],29,3,nd-laplace-optimal-truncated
1.5,0.3076923076923077,0.625,[0.         0.76923077 1.        ],[0.         0.46153846 1.        ],30,3,nd-laplace-optimal-truncated
1.5,-0.03846153846153855,0.48387096774193544,[0.         0.57692308 1.        ],[0.         0.61538462 1.        ],31,3,nd-laplace-optimal-truncated
1.5,0.3076923076923077,0.75,[0.         0.46153846 1.        ],[0.         0.15384615 1.        ],32,3,nd-laplace-optimal-truncated
1.5,0.34615384615384615,0.6666666666666667,[0.         0.69230769 1.        ],[0.         0.34615385 1.        ],33,3,nd-laplace-optimal-truncated
1.5,0.07692307692307687,0.5238095238095238,[0.         0.84615385 1.        ],[0.         0.76923077 1.        ],34,3,nd-laplace-optimal-truncated
1.5,0.1923076923076923,0.5806451612903226,[0.         0.69230769 1.        ],[0.  0.5 1. ],35,3,nd-laplace-optimal-truncated
1.5,0.0,0.5,[0.         0.34615385 1.        ],[0.         0.34615385 1.        ],36,3,nd-laplace-optimal-truncated
1.5,0.038461538461538436,0.5238095238095238,[0.         0.42307692 1.        ],[0.         0.38461538 1.        ],37,3,nd-laplace-optimal-truncated
1.5,0.30769230769230765,0.7000000000000001,[0.         0.53846154 1.        ],[0.         0.23076923 1.        ],38,3,nd-laplace-optimal-truncated
1.5,0.2692307692307693,0.6,[0.         0.80769231 1.        ],[0.         0.53846154 1.        ],39,3,nd-laplace-optimal-truncated
1.5,0.3461538461538462,0.6956521739130436,[0.         0.61538462 1.        ],[0.         0.26923077 1.        ],40,3,nd-laplace-optimal-truncated
1.5,0.03846153846153849,0.5217391304347827,[0.         0.46153846 1.        ],[0.         0.42307692 1.        ],41,3,nd-laplace-optimal-truncated
1.5,0.3076923076923077,0.6666666666666666,[0.         0.61538462 1.        ],[0.         0.30769231 1.        ],42,3,nd-laplace-optimal-truncated
1.5,0.38461538461538464,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],43,3,nd-laplace-optimal-truncated
1.5,0.11538461538461542,0.5517241379310345,[0.         0.61538462 1.        ],[0.  0.5 1. ],44,3,nd-laplace-optimal-truncated
1.5,0.0,0.5,[0.         0.65384615 1.        ],[0.         0.65384615 1.        ],45,3,nd-laplace-optimal-truncated
1.5,0.11538461538461542,0.5714285714285714,[0.         0.46153846 1.        ],[0.         0.34615385 1.        ],46,3,nd-laplace-optimal-truncated
1.5,0.49999999999999994,0.696969696969697,[0.         0.88461538 1.        ],[0.         0.38461538 1.        ],47,3,nd-laplace-optimal-truncated
1.5,0.23076923076923078,0.6153846153846154,[0.         0.61538462 1.        ],[0.         0.38461538 1.        ],48,3,nd-laplace-optimal-truncated
1.5,0.3076923076923077,0.6176470588235294,[0.         0.80769231 1.        ],[0.  0.5 1. ],49,3,nd-laplace-optimal-truncated
2.0,0.49999999999999994,0.8823529411764707,[0.         0.57692308 1.        ],[0.         0.07692308 1.        ],0,3,nd-laplace-optimal-truncated
2.0,0.03846153846153855,0.5161290322580645,[0.         0.61538462 1.        ],[0.         0.57692308 1.        ],1,3,nd-laplace-optimal-truncated
2.0,0.3076923076923077,0.6538461538461539,[0.         0.65384615 1.        ],[0.         0.34615385 1.        ],2,3,nd-laplace-optimal-truncated
2.0,0.11538461538461531,0.5428571428571428,[0.         0.73076923 1.        ],[0.         0.61538462 1.        ],3,3,nd-laplace-optimal-truncated
2.0,0.11538461538461536,0.56,[0.         0.53846154 1.        ],[0.         0.42307692 1.        ],4,3,nd-laplace-optimal-truncated
2.0,0.5769230769230769,0.8260869565217391,[0.         0.73076923 1.        ],[0.         0.15384615 1.        ],5,3,nd-laplace-optimal-truncated
2.0,0.11538461538461542,0.5483870967741936,[0.         0.65384615 1.        ],[0.         0.53846154 1.        ],6,3,nd-laplace-optimal-truncated
2.0,0.15384615384615385,0.5625,[0.         0.69230769 1.        ],[0.         0.53846154 1.        ],7,3,nd-laplace-optimal-truncated
2.0,0.23076923076923078,0.6153846153846154,[0.         0.61538462 1.        ],[0.         0.38461538 1.        ],8,3,nd-laplace-optimal-truncated
2.0,0.3076923076923077,0.625,[0.         0.76923077 1.        ],[0.         0.46153846 1.        ],9,3,nd-laplace-optimal-truncated
2.0,0.0,0.5,[0.  0.5 1. ],[0.  0.5 1. ],10,3,nd-laplace-optimal-truncated
2.0,0.30769230769230765,0.7000000000000001,[0.         0.53846154 1.        ],[0.         0.23076923 1.        ],11,3,nd-laplace-optimal-truncated
2.0,0.34615384615384615,0.6666666666666667,[0.         0.69230769 1.        ],[0.         0.34615385 1.        ],12,3,nd-laplace-optimal-truncated
2.0,0.2692307692307692,0.6296296296296295,[0.         0.65384615 1.        ],[0.         0.38461538 1.        ],13,3,nd-laplace-optimal-truncated
2.0,0.23076923076923078,0.6153846153846154,[0.         0.61538462 1.        ],[0.         0.38461538 1.        ],14,3,nd-laplace-optimal-truncated
2.0,0.38461538461538464,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],15,3,nd-laplace-optimal-truncated
2.0,0.30769230769230765,0.6333333333333333,[0.         0.73076923 1.        ],[0.         0.42307692 1.        ],16,3,nd-laplace-optimal-truncated
2.0,0.23076923076923073,0.6000000000000001,[0.         0.69230769 1.        ],[0.         0.46153846 1.        ],17,3,nd-laplace-optimal-truncated
2.0,0.5384615384615385,0.7692307692307693,[0.         0.76923077 1.        ],[0.         0.23076923 1.        ],18,3,nd-laplace-optimal-truncated
2.0,0.30769230769230765,0.6428571428571429,[0.         0.69230769 1.        ],[0.         0.38461538 1.        ],19,3,nd-laplace-optimal-truncated
2.0,0.2692307692307692,0.6296296296296295,[0.         0.65384615 1.        ],[0.         0.38461538 1.        ],20,3,nd-laplace-optimal-truncated
2.0,0.3846153846153846,0.6785714285714286,[0.         0.73076923 1.        ],[0.         0.34615385 1.        ],21,3,nd-laplace-optimal-truncated
2.0,0.3461538461538461,0.6551724137931034,[0.         0.73076923 1.        ],[0.         0.38461538 1.        ],22,3,nd-laplace-optimal-truncated
2.0,0.1923076923076923,0.5862068965517241,[0.         0.65384615 1.        ],[0.         0.46153846 1.        ],23,3,nd-laplace-optimal-truncated
2.0,0.0,0.5,[0.         0.57692308 1.        ],[0.         0.57692308 1.        ],24,3,nd-laplace-optimal-truncated
2.0,0.3846153846153846,0.8125,[0.  0.5 1. ],[0.         0.11538462 1.        ],25,3,nd-laplace-optimal-truncated
2.0,0.3076923076923077,0.6538461538461539,[0.         0.65384615 1.        ],[0.         0.34615385 1.        ],26,3,nd-laplace-optimal-truncated
2.0,0.1538461538461538,0.5833333333333333,[0.         0.53846154 1.        ],[0.         0.38461538 1.        ],27,3,nd-laplace-optimal-truncated
2.0,0.5384615384615384,0.85,[0.         0.65384615 1.        ],[0.         0.11538462 1.        ],28,3,nd-laplace-optimal-truncated
2.0,0.38461538461538464,0.65625,[0.         0.80769231 1.        ],[0.         0.42307692 1.        ],29,3,nd-laplace-optimal-truncated
2.0,0.34615384615384615,0.6363636363636365,[0.         0.80769231 1.        ],[0.         0.46153846 1.        ],30,3,nd-laplace-optimal-truncated
2.0,0.34615384615384615,0.6285714285714286,[0.         0.84615385 1.        ],[0.  0.5 1. ],31,3,nd-laplace-optimal-truncated
2.0,0.23076923076923073,0.5937499999999999,[0.         0.73076923 1.        ],[0.  0.5 1. ],32,3,nd-laplace-optimal-truncated
2.0,0.23076923076923073,0.6000000000000001,[0.         0.69230769 1.        ],[0.         0.46153846 1.        ],33,3,nd-laplace-optimal-truncated
2.0,0.07692307692307687,0.5357142857142857,[0.         0.57692308 1.        ],[0.  0.5 1. ],34,3,nd-laplace-optimal-truncated
2.0,0.19230769230769235,0.5925925925925926,[0.         0.61538462 1.        ],[0.         0.42307692 1.        ],35,3,nd-laplace-optimal-truncated
2.0,0.19230769230769235,0.5925925925925926,[0.         0.61538462 1.        ],[0.         0.42307692 1.        ],36,3,nd-laplace-optimal-truncated
2.0,0.23076923076923084,0.5882352941176471,[0.         0.76923077 1.        ],[0.         0.53846154 1.        ],37,3,nd-laplace-optimal-truncated
2.0,0.5,0.782608695652174,[0.         0.69230769 1.        ],[0.         0.19230769 1.        ],38,3,nd-laplace-optimal-truncated
2.0,0.3461538461538462,0.6956521739130436,[0.         0.61538462 1.        ],[0.         0.26923077 1.        ],39,3,nd-laplace-optimal-truncated
2.0,0.23076923076923073,0.5937499999999999,[0.         0.73076923 1.        ],[0.  0.5 1. ],40,3,nd-laplace-optimal-truncated
2.0,-0.03846153846153849,0.4782608695652174,[0.         0.42307692 1.        ],[0.         0.46153846 1.        ],41,3,nd-laplace-optimal-truncated
2.0,0.34615384615384615,0.7368421052631579,[0.         0.53846154 1.        ],[0.         0.19230769 1.        ],42,3,nd-laplace-optimal-truncated
2.0,0.3076923076923077,0.6176470588235294,[0.         0.80769231 1.        ],[0.  0.5 1. ],43,3,nd-laplace-optimal-truncated
2.0,0.07692307692307687,0.5277777777777778,[0.         0.73076923 1.        ],[0.         0.65384615 1.        ],44,3,nd-laplace-optimal-truncated
2.0,0.23076923076923073,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],45,3,nd-laplace-optimal-truncated
2.0,0.11538461538461542,0.5384615384615384,[0.         0.80769231 1.        ],[0.         0.69230769 1.        ],46,3,nd-laplace-optimal-truncated
2.0,0.2692307692307692,0.6206896551724138,[0.         0.69230769 1.        ],[0.         0.42307692 1.        ],47,3,nd-laplace-optimal-truncated
2.0,0.1538461538461538,0.5769230769230769,[0.         0.57692308 1.        ],[0.         0.42307692 1.        ],48,3,nd-laplace-optimal-truncated
2.0,0.34615384615384615,0.7368421052631579,[0.         0.53846154 1.        ],[0.         0.19230769 1.        ],49,3,nd-laplace-optimal-truncated
2.5,0.34615384615384615,0.6666666666666667,[0.         0.69230769 1.        ],[0.         0.34615385 1.        ],0,3,nd-laplace-optimal-truncated
2.5,-0.15384615384615385,0.44117647058823534,[0.         0.57692308 1.        ],[0.         0.73076923 1.        ],1,3,nd-laplace-optimal-truncated
2.5,0.3461538461538462,0.6956521739130436,[0.         0.61538462 1.        ],[0.         0.26923077 1.        ],2,3,nd-laplace-optimal-truncated
2.5,0.23076923076923073,0.5937499999999999,[0.         0.73076923 1.        ],[0.  0.5 1. ],3,3,nd-laplace-optimal-truncated
2.5,0.07692307692307698,0.5333333333333334,[0.         0.61538462 1.        ],[0.         0.53846154 1.        ],4,3,nd-laplace-optimal-truncated
2.5,0.07692307692307687,0.5294117647058824,[0.         0.69230769 1.        ],[0.         0.61538462 1.        ],5,3,nd-laplace-optimal-truncated
2.5,0.1923076923076923,0.6470588235294118,[0.         0.42307692 1.        ],[0.         0.23076923 1.        ],6,3,nd-laplace-optimal-truncated
2.5,0.1923076923076923,0.5757575757575758,[0.         0.73076923 1.        ],[0.         0.53846154 1.        ],7,3,nd-laplace-optimal-truncated
2.5,0.42307692307692313,0.6896551724137931,[0.         0.76923077 1.        ],[0.         0.34615385 1.        ],8,3,nd-laplace-optimal-truncated
2.5,0.3076923076923077,0.6538461538461539,[0.         0.65384615 1.        ],[0.         0.34615385 1.        ],9,3,nd-laplace-optimal-truncated
2.5,0.3846153846153846,0.75,[0.         0.57692308 1.        ],[0.         0.19230769 1.        ],10,3,nd-laplace-optimal-truncated
2.5,0.11538461538461531,0.5428571428571428,[0.         0.73076923 1.        ],[0.         0.61538462 1.        ],11,3,nd-laplace-optimal-truncated
2.5,0.23076923076923073,0.625,[0.         0.57692308 1.        ],[0.         0.34615385 1.        ],12,3,nd-laplace-optimal-truncated
2.5,0.038461538461538436,0.5238095238095238,[0.         0.42307692 1.        ],[0.         0.38461538 1.        ],13,3,nd-laplace-optimal-truncated
2.5,0.3076923076923077,0.625,[0.         0.76923077 1.        ],[0.         0.46153846 1.        ],14,3,nd-laplace-optimal-truncated
2.5,0.038461538461538436,0.5151515151515151,[0.         0.65384615 1.        ],[0.         0.61538462 1.        ],15,3,nd-laplace-optimal-truncated
2.5,0.23076923076923084,0.5833333333333334,[0.         0.80769231 1.        ],[0.         0.57692308 1.        ],16,3,nd-laplace-optimal-truncated
2.5,0.30769230769230765,0.6333333333333333,[0.         0.73076923 1.        ],[0.         0.42307692 1.        ],17,3,nd-laplace-optimal-truncated
2.5,0.5,0.782608695652174,[0.         0.69230769 1.        ],[0.         0.19230769 1.        ],18,3,nd-laplace-optimal-truncated
2.5,0.15384615384615385,0.5909090909090909,[0.  0.5 1. ],[0.         0.34615385 1.        ],19,3,nd-laplace-optimal-truncated
2.5,0.3461538461538461,0.7142857142857142,[0.         0.57692308 1.        ],[0.         0.23076923 1.        ],20,3,nd-laplace-optimal-truncated
2.5,0.1923076923076923,0.5806451612903226,[0.         0.69230769 1.        ],[0.  0.5 1. ],21,3,nd-laplace-optimal-truncated
2.5,-0.038461538461538436,0.48148148148148157,[0.  0.5 1. ],[0.         0.53846154 1.        ],22,3,nd-laplace-optimal-truncated
2.5,0.34615384615384615,0.6363636363636365,[0.         0.80769231 1.        ],[0.         0.46153846 1.        ],23,3,nd-laplace-optimal-truncated
2.5,0.3846153846153846,0.6923076923076923,[0.         0.69230769 1.        ],[0.         0.30769231 1.        ],24,3,nd-laplace-optimal-truncated
2.5,0.1923076923076923,0.5862068965517241,[0.         0.65384615 1.        ],[0.         0.46153846 1.        ],25,3,nd-laplace-optimal-truncated
2.5,0.5,0.8095238095238095,[0.         0.65384615 1.        ],[0.         0.15384615 1.        ],26,3,nd-laplace-optimal-truncated
2.5,0.423076923076923,0.7037037037037037,[0.         0.73076923 1.        ],[0.         0.30769231 1.        ],27,3,nd-laplace-optimal-truncated
