epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.5,-0.017137182579089194,0.4904809935069029,[0.         0.44150943 1.        ],[0.         0.45864662 1.        ],25
0.5,0.26148389842530856,0.654185906444489,[0.         0.55471698 1.        ],[0.         0.29323308 1.        ],26
0.5,-0.04319761668321753,0.4796633941093969,[0.         0.50943396 1.        ],[0.         0.55263158 1.        ],27
0.5,0.20119165839126119,0.6207965657047461,[0.         0.51698113 1.        ],[0.         0.31578947 1.        ],28
0.5,0.05061710880976028,0.528835585439969,[0.         0.46415094 1.        ],[0.         0.41353383 1.        ],29
0.5,-0.17508866505887355,0.4148334207402909,[0.         0.42641509 1.        ],[0.         0.60150376 1.        ],30
0.5,-0.04288551567598242,0.48253550094168485,[0.         0.59245283 1.        ],[0.         0.63533835 1.        ],31
0.5,-0.0020712157752872384,0.4988495603114067,[0.        0.4490566 1.       ],[0.         0.45112782 1.        ],32
0.5,0.09202723790608597,0.5531050968449662,[0.         0.47924528 1.        ],[0.         0.38721805 1.        ],33
0.5,0.16351255497233652,0.5990784994670426,[0.         0.49433962 1.        ],[0.         0.33082707 1.        ],34
0.5,0.16737125833451555,0.5957350124963484,[0.         0.52075472 1.        ],[0.         0.35338346 1.        ],35
0.5,0.22370549014044544,0.6420144455051423,[0.         0.50566038 1.        ],[0.         0.28195489 1.        ],36
0.5,-0.25370974606327135,0.400904295403165,[0.         0.51320755 1.        ],[0.         0.76691729 1.        ],37
0.5,0.08077741523620374,0.5452378682429212,[0.         0.48679245 1.        ],[0.         0.40601504 1.        ],38
0.5,0.2272237196765499,0.6732429099876696,[0.         0.44150943 1.        ],[0.         0.21428571 1.        ],39
0.5,-0.04701376081713715,0.4773032353505191,[0.         0.49433962 1.        ],[0.         0.54135338 1.        ],40
0.5,0.046843523904099904,0.5268010778870815,[0.         0.46037736 1.        ],[0.         0.41353383 1.        ],41
0.5,0.07325861824372254,0.5406844825412832,[0.         0.48679245 1.        ],[0.         0.41353383 1.        ],42
0.5,-0.12557809618385585,0.45236147586860126,[0.         0.59622642 1.        ],[0.         0.72180451 1.        ],43
0.5,0.1598808341608739,0.5891472868217055,[0.         0.52830189 1.        ],[0.         0.36842105 1.        ],44
0.5,0.2052064122570577,0.6063681153025958,[0.         0.58490566 1.        ],[0.         0.37969925 1.        ],45
0.5,0.16720102142147825,0.6066683560800783,[0.        0.4754717 1.       ],[0.         0.30827068 1.        ],46
0.5,0.14115477372676977,0.5740437565113856,[0.         0.54716981 1.        ],[0.         0.40601504 1.        ],47
0.5,0.054518371400198606,0.5287163929281306,[0.         0.50188679 1.        ],[0.         0.44736842 1.        ],48
0.5,-0.01693857284721234,0.49157802669074296,[0.         0.49433962 1.        ],[0.        0.5112782 1.       ],49
0.7,0.1973045822102426,0.6283309957924264,[0.         0.48301887 1.        ],[0.         0.28571429 1.        ],0
0.7,-0.13350829904951056,0.43970322531042166,[0.         0.48679245 1.        ],[0.         0.62030075 1.        ],1
0.7,0.14131082423038727,0.5681970669989457,[0.         0.58867925 1.        ],[0.         0.44736842 1.        ],2
0.7,0.2610583061427153,0.709867250581634,[0.         0.44150943 1.        ],[0.         0.18045113 1.        ],3
0.7,0.024684352390410003,0.5111452728670254,[0.         0.56603774 1.        ],[0.         0.54135338 1.        ],4
0.7,0.08069229677968509,0.5475999196625828,[0.         0.46415094 1.        ],[0.         0.38345865 1.        ],5
0.7,0.09990069513406158,0.5476958088374739,[0.         0.57358491 1.        ],[0.         0.47368421 1.        ],6
0.7,0.005773868633848767,0.5027083860148794,[0.         0.53584906 1.        ],[0.         0.53007519 1.        ],7
0.7,-0.15569584338204,0.4412693316209129,[0.         0.58490566 1.        ],[0.        0.7406015 1.       ],8
0.7,0.08513264292807488,0.5353120476397829,[0.         0.64528302 1.        ],[0.         0.56015038 1.        ],9
0.7,0.1108100439778692,0.56594789010655,[0.        0.4754717 1.       ],[0.         0.36466165 1.        ],10
0.7,0.08426727195346861,0.5564853556485356,[0.         0.41509434 1.        ],[0.         0.33082707 1.        ],11
0.7,0.1108100439778692,0.56594789010655,[0.        0.4754717 1.       ],[0.         0.36466165 1.        ],12
0.7,0.126202298198326,0.5622655243854638,[0.         0.56981132 1.        ],[0.         0.44360902 1.        ],13
0.7,-0.14098453681373246,0.43801302362715505,[0.         0.49811321 1.        ],[0.         0.63909774 1.        ],14
0.7,0.19755993757979856,0.60923038308286,[0.        0.5509434 1.       ],[0.         0.35338346 1.        ],15
0.7,-0.051142005958291936,0.4696880517951737,[0.         0.39622642 1.        ],[0.         0.44736842 1.        ],16
0.7,0.005745495815009161,0.5027337158285521,[0.         0.52830189 1.        ],[0.         0.52255639 1.        ],17
0.7,-0.13702652858561504,0.4446989041691953,[0.        0.5509434 1.       ],[0.         0.68796992 1.        ],18
0.7,0.012824514115477414,0.5079181557003715,[0.         0.41132075 1.        ],[0.         0.39849624 1.        ],19
0.7,0.35549723365016317,0.7311332066631002,[0.         0.56226415 1.        ],[0.         0.20676692 1.        ],20
0.7,0.2872747907504611,0.7645675463809773,[0.         0.41509434 1.        ],[0.         0.12781955 1.        ],21
0.7,0.42664207689033906,0.8900243813871453,[0.         0.48679245 1.        ],[0.         0.06015038 1.        ],22
0.7,-0.005518513264292868,0.49742045861460715,[0.         0.53207547 1.        ],[0.         0.53759398 1.        ],23
0.7,-0.1747340048233792,0.42816651697712665,[0.         0.52075472 1.        ],[0.         0.69548872 1.        ],24
0.7,0.0396368279188537,0.5189259490069634,[0.         0.54339623 1.        ],[0.        0.5037594 1.       ],25
0.7,-0.009490707901830042,0.495059157176408,[0.        0.4754717 1.       ],[0.         0.48496241 1.        ],26
0.7,0.23477088948787064,0.6769605851279967,[0.        0.4490566 1.       ],[0.         0.21428571 1.        ],27
0.7,0.2423748049368705,0.6728726095315187,[0.         0.47169811 1.        ],[0.         0.22932331 1.        ],28
0.7,0.2498368562916726,0.6883086332627617,[0.         0.45660377 1.        ],[0.         0.20676692 1.        ],29
0.7,0.05823521066817988,0.5315502267312274,[0.         0.49056604 1.        ],[0.         0.43233083 1.        ],30
0.7,0.0023123847354233895,0.5009416195856874,[0.         0.61509434 1.        ],[0.         0.61278195 1.        ],31
0.7,-0.005518513264292868,0.49742045861460715,[0.         0.53207547 1.        ],[0.         0.53759398 1.        ],32
0.7,-0.005887359909206968,0.49663122006656385,[0.         0.43396226 1.        ],[0.         0.43984962 1.        ],33
0.7,0.2538232373386296,0.6626782077393075,[0.         0.51698113 1.        ],[0.         0.26315789 1.        ],34
0.7,0.2500212796141297,0.6642069171138939,[0.         0.50566038 1.        ],[0.        0.2556391 1.       ],35
0.7,0.1521208682082565,0.5979931643302323,[0.         0.46415094 1.        ],[0.         0.31203008 1.        ],36
0.7,0.06559795715704358,0.5393974507531866,[0.        0.4490566 1.       ],[0.         0.38345865 1.        ],37
0.7,0.2464179316215066,0.6453070102057888,[0.         0.54716981 1.        ],[0.         0.30075188 1.        ],38
0.7,0.14098453681373246,0.5817027853595975,[0.         0.50188679 1.        ],[0.         0.36090226 1.        ],39
0.7,0.29510568875017734,0.7104528347699405,[0.         0.49811321 1.        ],[0.         0.20300752 1.        ],40
0.7,-0.06251950631295222,0.46102965884371183,[0.         0.36981132 1.        ],[0.         0.43233083 1.        ],41
0.7,0.14454532557809618,0.5959073024718086,[0.        0.4490566 1.       ],[0.         0.30451128 1.        ],42
0.7,0.06941410129096326,0.5404092958723552,[0.         0.46415094 1.        ],[0.         0.39473684 1.        ],43
0.7,0.10333380621364735,0.5593701095461658,[0.         0.48679245 1.        ],[0.         0.38345865 1.        ],44
0.7,-0.0017733011774719865,0.49916225454058033,[0.         0.52830189 1.        ],[0.         0.53007519 1.        ],45
0.7,-0.12221591715136904,0.44461587913854067,[0.         0.49056604 1.        ],[0.         0.61278195 1.        ],46
0.7,0.22720953326713011,0.6752450980392157,[0.         0.43773585 1.        ],[0.         0.21052632 1.        ],47
0.7,0.12570577386863385,0.583830012677149,[0.         0.43773585 1.        ],[0.         0.31203008 1.        ],48
0.7,0.06185274507022276,0.5366509751176867,[0.         0.45283019 1.        ],[0.         0.39097744 1.        ],49
1.0,-0.02825932756419347,0.4857892934596507,[0.         0.48301887 1.        ],[0.        0.5112782 1.       ],0
1.0,0.2163427436515818,0.6232024559702698,[0.         0.54716981 1.        ],[0.         0.33082707 1.        ],1
1.0,0.23862959285004967,0.6675031367628608,[0.        0.4754717 1.       ],[0.         0.23684211 1.        ],2
1.0,0.1522485458930345,0.5901970012774826,[0.         0.49811321 1.        ],[0.         0.34586466 1.        ],3
1.0,0.2050503617534402,0.6162757022878657,[0.         0.54339623 1.        ],[0.         0.33834586 1.        ],4
1.0,0.05075897290395803,0.5266307422072702,[0.         0.50188679 1.        ],[0.         0.45112782 1.        ],5
1.0,0.06609448148673569,0.5301479247822541,[0.         0.58113208 1.        ],[0.         0.51503759 1.        ],6
1.0,-0.1375514257341467,0.42837302759884166,[0.         0.41132075 1.        ],[0.         0.54887218 1.        ],7
1.0,-0.024627606752730846,0.4866551872578562,[0.        0.4490566 1.       ],[0.         0.47368421 1.        ],8
1.0,-0.058008228117463534,0.47578209213347394,[0.         0.56981132 1.        ],[0.         0.62781955 1.        ],9
1.0,0.133479926230671,0.5760274083291584,[0.         0.50566038 1.        ],[0.         0.37218045 1.        ],10
1.0,0.05039012625904388,0.5332758749906318,[0.         0.40377358 1.        ],[0.         0.35338346 1.        ],11
1.0,0.18245141154773725,0.603465752763431,[0.         0.53207547 1.        ],[0.         0.34962406 1.        ],12
1.0,0.08839551709462334,0.5471181621572572,[0.         0.51320755 1.        ],[0.         0.42481203 1.        ],13
1.0,0.2875017733011775,0.7166745071205577,[0.        0.4754717 1.       ],[0.         0.18796992 1.        ],14
1.0,0.009419775854731194,0.5047009515178976,[0.         0.50566038 1.        ],[0.        0.4962406 1.       ],15
1.0,0.032174776564051655,0.5148297326986452,[0.         0.55849057 1.        ],[0.         0.52631579 1.        ],16
1.0,0.28029507731593134,0.6675031367628608,[0.         0.55849057 1.        ],[0.         0.27819549 1.        ],17
1.0,-0.050815718541637134,0.47501325371801667,[0.         0.48301887 1.        ],[0.         0.53383459 1.        ],18
1.0,-0.05409277911760535,0.47881596053201775,[0.         0.61132075 1.        ],[0.         0.66541353 1.        ],19
1.0,-0.17135763938147253,0.415093278598642,[0.         0.41886792 1.        ],[0.         0.59022556 1.        ],20
1.0,0.00568875017733006,0.5027866186710399,[0.         0.51320755 1.        ],[0.        0.5075188 1.       ],21
1.0,0.05436232089658111,0.5313728058684831,[0.         0.46037736 1.        ],[0.         0.40601504 1.        ],22
1.0,-0.039182862817420894,0.483590389505454,[0.         0.57735849 1.        ],[0.         0.61654135 1.        ],23
1.0,-0.17850758972903957,0.42638679256321155,[0.         0.51698113 1.        ],[0.         0.69548872 1.        ],24
1.0,0.1673286991062562,0.5982507288629737,[0.         0.50943396 1.        ],[0.         0.34210526 1.        ],25
1.0,0.1972336501631437,0.6348941454990007,[0.         0.46415094 1.        ],[0.         0.26691729 1.        ],26
1.0,0.15979571570435525,0.5938291350126617,[0.         0.50566038 1.        ],[0.         0.34586466 1.        ],27
1.0,0.23892750744786495,0.6372347707049966,[0.         0.55471698 1.        ],[0.         0.31578947 1.        ],28
1.0,0.02045680238331682,0.5118581625604421,[0.         0.44150943 1.        ],[0.         0.42105263 1.        ],29
1.0,-0.1526173925379486,0.42052539818563284,[0.         0.40377358 1.        ],[0.         0.55639098 1.        ],30
1.0,0.005405021988934611,0.5031060964275814,[0.         0.43773585 1.        ],[0.         0.43233083 1.        ],31
1.0,0.20478081997446446,0.6386247959281668,[0.         0.47169811 1.        ],[0.         0.26691729 1.        ],32
1.0,0.197403887076181,0.6201537000259044,[0.         0.50943396 1.        ],[0.         0.31203008 1.        ],33
1.0,0.174748191232799,0.6104198788052638,[0.         0.48301887 1.        ],[0.         0.30827068 1.        ],34
1.0,-0.0392679812739396,0.4829076717877785,[0.         0.55471698 1.        ],[0.         0.59398496 1.        ],35
1.0,0.16006525748333095,0.5804629669248214,[0.         0.57735849 1.        ],[0.         0.41729323 1.        ],36
1.0,0.26898850900836996,0.6614774062782102,[0.        0.5509434 1.       ],[0.         0.28195489 1.        ],37
1.0,0.17105972478365727,0.602712187808784,[0.         0.50188679 1.        ],[0.         0.33082707 1.        ],38
1.0,0.11448432401759118,0.5723507261968801,[0.         0.45283019 1.        ],[0.         0.33834586 1.        ],39
1.0,0.05441906653426021,0.5303500221533008,[0.        0.4754717 1.       ],[0.         0.42105263 1.        ],40
1.0,0.1111505178039438,0.5544361842562356,[0.         0.56603774 1.        ],[0.         0.45488722 1.        ],41
1.0,0.18246559795715706,0.6025972368463035,[0.         0.53584906 1.        ],[0.         0.35338346 1.        ],42
1.0,0.00950489431124979,0.5045386803956103,[0.         0.52830189 1.        ],[0.         0.51879699 1.        ],43
1.0,0.14497091786068944,0.5739981752089096,[0.         0.56226415 1.        ],[0.         0.41729323 1.        ],44
1.0,-0.13742374804936874,0.43315899148530973,[0.         0.44528302 1.        ],[0.         0.58270677 1.        ],45
1.0,0.1257908923251525,0.5791173688812749,[0.         0.46037736 1.        ],[0.         0.33458647 1.        ],46
1.0,-0.024528301886792447,0.4874274661508704,[0.        0.4754717 1.       ],[0.  0.5 1. ],47
1.0,0.1932614555256065,0.6553966189856957,[0.         0.40754717 1.        ],[0.         0.21428571 1.        ],48
1.0,0.18229536104411975,0.6141005150062157,[0.         0.49056604 1.        ],[0.         0.30827068 1.        ],49
1.5,-0.16738544474393535,0.42516268980477223,[0.        0.4754717 1.       ],[0.         0.64285714 1.        ],0
1.5,-0.06924386437792596,0.47188655554147607,[0.         0.58113208 1.        ],[0.         0.65037594 1.        ],1
1.5,-0.12956447723081288,0.44607154244954356,[0.         0.53584906 1.        ],[0.         0.66541353 1.        ],2
1.5,-0.05078734572279753,0.47539180643387413,[0.         0.49056604 1.        ],[0.         0.54135338 1.        ],3
1.5,0.081075329834019,0.5385705608422757,[0.         0.56603774 1.        ],[0.         0.48496241 1.        ],4
1.5,0.18979997162718115,0.6210791145541096,[0.         0.48679245 1.        ],[0.         0.29699248 1.        ],5
1.5,-0.020400056745637718,0.49126388180117125,[0.         0.57358491 1.        ],[0.         0.59398496 1.        ],6
1.5,0.12972052773443044,0.573571060762101,[0.         0.50566038 1.        ],[0.         0.37593985 1.        ],7
1.5,-0.012611717974180814,0.49516116741598715,[0.         0.64528302 1.        ],[0.         0.65789474 1.        ],8
1.5,-0.06957015179458081,0.4671296048045471,[0.         0.49433962 1.        ],[0.         0.56390977 1.        ],9
1.5,0.31793162150659665,0.6934617841542791,[0.         0.56981132 1.        ],[0.        0.2518797 1.       ],10
1.5,-0.12963540927791173,0.44429543293262785,[0.         0.51698113 1.        ],[0.         0.64661654 1.        ],11
1.5,0.05039012625904388,0.5332758749906318,[0.         0.40377358 1.        ],[0.         0.35338346 1.        ],12
1.5,0.05054617676266138,0.5300862986168577,[0.         0.44528302 1.        ],[0.         0.39473684 1.        ],13
1.5,0.15605050361753442,0.5904307793488983,[0.         0.50943396 1.        ],[0.         0.35338346 1.        ],14
1.5,-0.09598524613420345,0.45348805235515716,[0.         0.46792453 1.        ],[0.         0.56390977 1.        ],15
1.5,0.0173216059015463,0.507230756475702,[0.         0.60754717 1.        ],[0.         0.59022556 1.        ],16
1.5,-0.07696127110228401,0.4660534384581691,[0.         0.52830189 1.        ],[0.         0.60526316 1.        ],17
1.5,-0.06971201588877851,0.4645382905637503,[0.         0.45660377 1.        ],[0.         0.52631579 1.        ],18
1.5,0.017052064122570543,0.5080842592343494,[0.         0.53584906 1.        ],[0.         0.51879699 1.        ],19
1.5,0.19348843807632288,0.6303197080012994,[0.         0.46792453 1.        ],[0.         0.27443609 1.        ],20
1.5,-0.15217761384593564,0.4362573238415554,[0.         0.52075472 1.        ],[0.         0.67293233 1.        ],21
1.5,-0.005433394807774161,0.49756321020016026,[0.         0.55471698 1.        ],[0.         0.56015038 1.        ],22
1.5,0.23156476095900125,0.6204951796022619,[0.         0.59622642 1.        ],[0.         0.36466165 1.        ],23
1.5,-0.1671726486026387,0.43211668740494946,[0.         0.53207547 1.        ],[0.         0.69924812 1.        ],24
1.5,-0.06935735565328416,0.47039158924916125,[0.        0.5509434 1.       ],[0.         0.62030075 1.        ],25
1.5,0.15250390126259045,0.5778421433743663,[0.         0.56603774 1.        ],[0.         0.41353383 1.        ],26
1.5,0.12615973897006666,0.563664218318228,[0.         0.55849057 1.        ],[0.         0.43233083 1.        ],27
1.5,0.1033621790324869,0.5583757971989873,[0.         0.49433962 1.        ],[0.         0.39097744 1.        ],28
1.5,0.21993190523478506,0.6402910249217236,[0.         0.50188679 1.        ],[0.         0.28195489 1.        ],29
1.5,0.001971910909348784,0.5009416195856874,[0.        0.5245283 1.       ],[0.         0.52255639 1.        ],30
1.5,0.02448574265853315,0.5122192960099681,[0.         0.51320755 1.        ],[0.        0.4887218 1.       ],31
1.5,-0.2574833309689317,0.39913304434811603,[0.         0.50943396 1.        ],[0.         0.76691729 1.        ],32
1.5,-0.024230387288977195,0.48931324456902586,[0.         0.55471698 1.        ],[0.         0.57894737 1.        ],33
1.5,0.20513548020995886,0.610651974288338,[0.         0.56603774 1.        ],[0.         0.36090226 1.        ],34
1.5,-0.08791317917435104,0.4666515988074865,[0.         0.61509434 1.        ],[0.         0.70300752 1.        ],35
1.5,-0.028415378067811026,0.48441172350459943,[0.         0.44150943 1.        ],[0.         0.46992481 1.        ],36
1.5,0.10749042417364163,0.5498834713681909,[0.         0.59245283 1.        ],[0.         0.48496241 1.        ],37
1.5,0.009235352532274088,0.5051082060859058,[0.         0.45660377 1.        ],[0.         0.44736842 1.        ],38
1.5,0.10668179883671447,0.5823117338003503,[0.         0.37735849 1.        ],[0.         0.27067669 1.        ],39
1.5,0.0019860973187686426,0.5009416195856874,[0.         0.52830189 1.        ],[0.         0.52631579 1.        ],40
1.5,-0.00950489431124979,0.4950126544588358,[0.         0.47169811 1.        ],[0.         0.48120301 1.        ],41
1.5,-0.01288125975315646,0.4944479773027442,[0.         0.57358491 1.        ],[0.         0.58646617 1.        ],42
1.5,-0.07331536388140159,0.4657258064516129,[0.         0.49811321 1.        ],[0.         0.57142857 1.        ],43
1.5,0.2691445595119875,0.6469512950799355,[0.         0.59245283 1.        ],[0.         0.32330827 1.        ],44
1.5,-0.2274081429990069,0.40876494023904386,[0.         0.50943396 1.        ],[0.         0.73684211 1.        ],45
1.5,0.035763938147254926,0.518050722458507,[0.         0.51320755 1.        ],[0.         0.47744361 1.        ],46
1.5,0.2724641793162151,0.700790365073391,[0.        0.4754717 1.       ],[0.         0.20300752 1.        ],47
1.5,0.0246276067527309,0.5114306784660767,[0.        0.5509434 1.       ],[0.         0.52631579 1.        ],48
1.5,0.11488154348134488,0.5573204224355163,[0.         0.55849057 1.        ],[0.         0.44360902 1.        ],49
2.0,-0.10683784934033203,0.4579080919750947,[0.         0.58113208 1.        ],[0.         0.68796992 1.        ],0
2.0,0.07328699106256209,0.540030375352571,[0.         0.49433962 1.        ],[0.         0.42105263 1.        ],1
2.0,0.020910767484749626,0.5094737383345759,[0.         0.56226415 1.        ],[0.         0.54135338 1.        ],2
2.0,0.11869768761526456,0.557705836103563,[0.         0.57358491 1.        ],[0.         0.45488722 1.        ],3
2.0,-0.10337636544190665,0.45331419858283256,[0.         0.50188679 1.        ],[0.         0.60526316 1.        ],4
2.0,-0.19347425166690313,0.42353838218474577,[0.         0.53584906 1.        ],[0.         0.72932331 1.        ],5
2.0,0.00932047098879274,0.5049098001703858,[0.         0.47924528 1.        ],[0.         0.46992481 1.        ],6
