epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.1,0.38461538461538464,1.0,[0.         0.38461538 1.        ],[0. 0. 1.],35
0.1,0.038461538461538436,0.5294117647058824,[0.         0.34615385 1.        ],[0.         0.30769231 1.        ],36
0.1,0.8076923076923077,1.0,[0.         0.80769231 1.        ],[0. 0. 1.],37
0.1,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],38
0.1,0.6538461538461539,1.0,[0.         0.65384615 1.        ],[0. 0. 1.],39
0.1,0.5769230769230769,1.0,[0.         0.57692308 1.        ],[0. 0. 1.],40
0.1,0.34615384615384615,1.0,[0.         0.34615385 1.        ],[0. 0. 1.],41
0.1,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],42
0.1,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],43
0.1,0.46153846153846156,1.0,[0.         0.46153846 1.        ],[0. 0. 1.],44
0.1,0.2692307692307693,0.7058823529411765,[0.         0.46153846 1.        ],[0.         0.19230769 1.        ],45
0.1,0.7692307692307693,1.0,[0.         0.76923077 1.        ],[0. 0. 1.],46
0.1,0.3076923076923077,0.6666666666666666,[0.         0.61538462 1.        ],[0.         0.30769231 1.        ],47
0.1,0.46153846153846156,0.7142857142857142,[0.         0.76923077 1.        ],[0.         0.30769231 1.        ],48
0.1,0.23076923076923078,0.6153846153846154,[0.         0.61538462 1.        ],[0.         0.38461538 1.        ],49
0.5,0.23076923076923078,0.65,[0.  0.5 1. ],[0.         0.26923077 1.        ],0
0.5,0.34615384615384615,1.0,[0.         0.34615385 1.        ],[0. 0. 1.],1
0.5,0.5384615384615384,1.0,[0.         0.53846154 1.        ],[0. 0. 1.],2
0.5,0.42307692307692313,0.761904761904762,[0.         0.61538462 1.        ],[0.         0.19230769 1.        ],3
0.5,0.34615384615384615,0.7999999999999999,[0.         0.46153846 1.        ],[0.         0.11538462 1.        ],4
0.5,0.6923076923076923,1.0,[0.         0.69230769 1.        ],[0. 0. 1.],5
0.5,0.5769230769230769,1.0,[0.         0.57692308 1.        ],[0. 0. 1.],6
0.5,0.3846153846153846,0.75,[0.         0.57692308 1.        ],[0.         0.19230769 1.        ],7
0.5,0.5769230769230769,1.0,[0.         0.57692308 1.        ],[0. 0. 1.],8
0.5,0.5384615384615384,0.9375,[0.         0.57692308 1.        ],[0.         0.03846154 1.        ],9
0.5,0.5,0.782608695652174,[0.         0.69230769 1.        ],[0.         0.19230769 1.        ],10
0.5,0.3846153846153846,0.6785714285714286,[0.         0.73076923 1.        ],[0.         0.34615385 1.        ],11
0.5,0.38461538461538464,1.0,[0.         0.38461538 1.        ],[0. 0. 1.],12
0.5,0.5,1.0,[0.  0.5 1. ],[0. 0. 1.],13
0.5,0.5,1.0,[0.  0.5 1. ],[0. 0. 1.],14
0.5,0.7692307692307693,1.0,[0.         0.76923077 1.        ],[0. 0. 1.],15
0.5,0.3461538461538462,0.6956521739130436,[0.         0.61538462 1.        ],[0.         0.26923077 1.        ],16
0.5,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],17
0.5,0.4615384615384615,0.7307692307692307,[0.         0.73076923 1.        ],[0.         0.26923077 1.        ],18
0.5,0.5769230769230769,1.0,[0.         0.57692308 1.        ],[0. 0. 1.],19
0.5,0.23076923076923078,0.8,[0.         0.30769231 1.        ],[0.         0.07692308 1.        ],20
0.5,0.4615384615384615,0.7499999999999999,[0.         0.69230769 1.        ],[0.         0.23076923 1.        ],21
0.5,0.5384615384615384,1.0,[0.         0.53846154 1.        ],[0. 0. 1.],22
0.5,0.6153846153846154,0.9444444444444445,[0.         0.65384615 1.        ],[0.         0.03846154 1.        ],23
0.5,0.03846153846153849,0.5263157894736842,[0.         0.38461538 1.        ],[0.         0.34615385 1.        ],24
0.5,0.38461538461538464,1.0,[0.         0.38461538 1.        ],[0. 0. 1.],25
0.5,0.6153846153846153,0.8636363636363636,[0.         0.73076923 1.        ],[0.         0.11538462 1.        ],26
0.5,0.23076923076923078,0.65,[0.  0.5 1. ],[0.         0.26923077 1.        ],27
0.5,0.34615384615384615,0.7647058823529411,[0.  0.5 1. ],[0.         0.15384615 1.        ],28
0.5,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],29
0.5,0.5,1.0,[0.  0.5 1. ],[0. 0. 1.],30
0.5,0.5,1.0,[0.  0.5 1. ],[0. 0. 1.],31
0.5,0.19230769230769224,0.6,[0.         0.57692308 1.        ],[0.         0.38461538 1.        ],32
0.5,0.15384615384615385,0.6111111111111112,[0.         0.42307692 1.        ],[0.         0.26923077 1.        ],33
0.5,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],34
0.5,0.6538461538461539,0.9473684210526316,[0.         0.69230769 1.        ],[0.         0.03846154 1.        ],35
0.5,0.5384615384615384,1.0,[0.         0.53846154 1.        ],[0. 0. 1.],36
0.5,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],37
0.5,0.7307692307692307,1.0,[0.         0.73076923 1.        ],[0. 0. 1.],38
0.5,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],39
0.5,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],40
0.5,0.8846153846153846,1.0,[0.         0.88461538 1.        ],[0. 0. 1.],41
0.5,0.4615384615384615,0.8749999999999999,[0.         0.53846154 1.        ],[0.         0.07692308 1.        ],42
0.5,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],43
0.5,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],44
0.5,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],45
0.5,0.5384615384615384,1.0,[0.         0.53846154 1.        ],[0. 0. 1.],46
0.5,0.07692307692307693,1.0,[0.         0.07692308 1.        ],[0. 0. 1.],47
0.5,0.23076923076923078,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],48
0.5,0.46153846153846156,0.9285714285714286,[0.  0.5 1. ],[0.         0.03846154 1.        ],49
0.7,0.23076923076923073,0.5937499999999999,[0.         0.73076923 1.        ],[0.  0.5 1. ],0
0.7,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],1
0.7,0.576923076923077,0.9411764705882353,[0.         0.61538462 1.        ],[0.         0.03846154 1.        ],2
0.7,0.3076923076923077,0.7222222222222222,[0.  0.5 1. ],[0.         0.19230769 1.        ],3
0.7,0.8846153846153846,0.9259259259259258,[0.         0.96153846 1.        ],[0.         0.07692308 1.        ],4
0.7,0.4615384615384615,0.7307692307692307,[0.         0.73076923 1.        ],[0.         0.26923077 1.        ],5
0.7,0.6923076923076923,0.8461538461538461,[0.         0.84615385 1.        ],[0.         0.15384615 1.        ],6
0.7,0.6153846153846154,0.9444444444444445,[0.         0.65384615 1.        ],[0.         0.03846154 1.        ],7
0.7,0.07692307692307693,0.5555555555555556,[0.         0.38461538 1.        ],[0.         0.30769231 1.        ],8
0.7,0.8076923076923077,1.0,[0.         0.80769231 1.        ],[0. 0. 1.],9
0.7,0.46153846153846156,0.9285714285714286,[0.  0.5 1. ],[0.         0.03846154 1.        ],10
0.7,0.3076923076923077,0.9,[0.         0.34615385 1.        ],[0.         0.03846154 1.        ],11
0.7,0.6923076923076923,0.8461538461538461,[0.         0.84615385 1.        ],[0.         0.15384615 1.        ],12
0.7,0.34615384615384615,1.0,[0.         0.34615385 1.        ],[0. 0. 1.],13
0.7,0.576923076923077,0.9411764705882353,[0.         0.61538462 1.        ],[0.         0.03846154 1.        ],14
0.7,-0.11538461538461536,0.4000000000000001,[0.         0.23076923 1.        ],[0.         0.34615385 1.        ],15
0.7,0.0,0.5,[0.         0.42307692 1.        ],[0.         0.42307692 1.        ],16
0.7,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],17
0.7,0.5,1.0,[0.  0.5 1. ],[0. 0. 1.],18
0.7,0.2692307692307692,0.6842105263157894,[0.  0.5 1. ],[0.         0.23076923 1.        ],19
0.7,0.423076923076923,0.7037037037037037,[0.         0.73076923 1.        ],[0.         0.30769231 1.        ],20
0.7,0.07692307692307693,0.5714285714285714,[0.         0.30769231 1.        ],[0.         0.23076923 1.        ],21
0.7,0.15384615384615385,0.8333333333333334,[0.         0.19230769 1.        ],[0.         0.03846154 1.        ],22
0.7,0.5384615384615384,1.0,[0.         0.53846154 1.        ],[0. 0. 1.],23
0.7,0.3846153846153846,0.9166666666666666,[0.         0.42307692 1.        ],[0.         0.03846154 1.        ],24
0.7,0.19230769230769232,1.0,[0.         0.19230769 1.        ],[0. 0. 1.],25
0.7,0.23076923076923075,0.8749999999999999,[0.         0.26923077 1.        ],[0.         0.03846154 1.        ],26
0.7,0.6538461538461539,1.0,[0.         0.65384615 1.        ],[0. 0. 1.],27
0.7,0.42307692307692313,0.9230769230769231,[0.         0.46153846 1.        ],[0.         0.03846154 1.        ],28
0.7,0.23076923076923078,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],29
0.7,0.2692307692307693,0.888888888888889,[0.         0.30769231 1.        ],[0.         0.03846154 1.        ],30
0.7,0.5,1.0,[0.  0.5 1. ],[0. 0. 1.],31
0.7,0.49999999999999994,0.8823529411764707,[0.         0.57692308 1.        ],[0.         0.07692308 1.        ],32
0.7,0.6538461538461539,0.8695652173913043,[0.         0.76923077 1.        ],[0.         0.11538462 1.        ],33
0.7,0.6153846153846154,0.8076923076923077,[0.         0.80769231 1.        ],[0.         0.19230769 1.        ],34
0.7,0.11538461538461539,1.0,[0.         0.11538462 1.        ],[0. 0. 1.],35
0.7,0.6923076923076923,0.9500000000000001,[0.         0.73076923 1.        ],[0.         0.03846154 1.        ],36
0.7,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],37
0.7,0.8461538461538461,1.0,[0.         0.84615385 1.        ],[0. 0. 1.],38
0.7,0.7307692307692307,1.0,[0.         0.73076923 1.        ],[0. 0. 1.],39
0.7,0.4230769230769231,0.7391304347826088,[0.         0.65384615 1.        ],[0.         0.23076923 1.        ],40
0.7,0.2692307692307692,0.6842105263157894,[0.  0.5 1. ],[0.         0.23076923 1.        ],41
0.7,0.46153846153846145,0.8333333333333333,[0.         0.57692308 1.        ],[0.         0.11538462 1.        ],42
0.7,0.4230769230769231,0.7391304347826088,[0.         0.65384615 1.        ],[0.         0.23076923 1.        ],43
0.7,0.576923076923077,0.8,[0.         0.76923077 1.        ],[0.         0.19230769 1.        ],44
0.7,0.1923076923076923,0.6923076923076923,[0.         0.34615385 1.        ],[0.         0.15384615 1.        ],45
0.7,0.15384615384615385,1.0,[0.         0.15384615 1.        ],[0. 0. 1.],46
0.7,0.5384615384615384,0.85,[0.         0.65384615 1.        ],[0.         0.11538462 1.        ],47
0.7,0.6538461538461539,0.9473684210526316,[0.         0.69230769 1.        ],[0.         0.03846154 1.        ],48
0.7,0.6153846153846154,0.9,[0.         0.69230769 1.        ],[0.         0.07692308 1.        ],49
1.0,0.3076923076923077,0.6538461538461539,[0.         0.65384615 1.        ],[0.         0.34615385 1.        ],0
1.0,0.34615384615384615,0.7999999999999999,[0.         0.46153846 1.        ],[0.         0.11538462 1.        ],1
1.0,0.5,0.8095238095238095,[0.         0.65384615 1.        ],[0.         0.15384615 1.        ],2
1.0,0.34615384615384615,0.7368421052631579,[0.         0.53846154 1.        ],[0.         0.19230769 1.        ],3
1.0,0.2692307692307692,0.6666666666666666,[0.         0.53846154 1.        ],[0.         0.26923077 1.        ],4
1.0,0.38461538461538464,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],5
1.0,0.5,0.8095238095238095,[0.         0.65384615 1.        ],[0.         0.15384615 1.        ],6
1.0,0.23076923076923073,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],7
1.0,0.19230769230769232,1.0,[0.         0.19230769 1.        ],[0. 0. 1.],8
1.0,0.3846153846153846,0.75,[0.         0.57692308 1.        ],[0.         0.19230769 1.        ],9
1.0,0.34615384615384615,0.7999999999999999,[0.         0.46153846 1.        ],[0.         0.11538462 1.        ],10
1.0,0.4615384615384615,0.7499999999999999,[0.         0.69230769 1.        ],[0.         0.23076923 1.        ],11
1.0,0.34615384615384615,0.8461538461538461,[0.         0.42307692 1.        ],[0.         0.07692308 1.        ],12
1.0,0.38461538461538464,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],13
1.0,0.15384615384615385,0.6,[0.         0.46153846 1.        ],[0.         0.30769231 1.        ],14
1.0,0.3461538461538461,0.7142857142857142,[0.         0.57692308 1.        ],[0.         0.23076923 1.        ],15
1.0,0.6538461538461539,1.0,[0.         0.65384615 1.        ],[0. 0. 1.],16
1.0,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],17
1.0,0.3846153846153846,0.6785714285714286,[0.         0.73076923 1.        ],[0.         0.34615385 1.        ],18
1.0,0.34615384615384615,1.0,[0.         0.34615385 1.        ],[0. 0. 1.],19
1.0,0.3076923076923077,0.7222222222222222,[0.  0.5 1. ],[0.         0.19230769 1.        ],20
1.0,0.34615384615384615,0.8461538461538461,[0.         0.42307692 1.        ],[0.         0.07692308 1.        ],21
1.0,0.4230769230769231,0.6774193548387097,[0.         0.80769231 1.        ],[0.         0.38461538 1.        ],22
1.0,0.23076923076923075,0.6875,[0.         0.42307692 1.        ],[0.         0.19230769 1.        ],23
1.0,0.42307692307692313,0.9230769230769231,[0.         0.46153846 1.        ],[0.         0.03846154 1.        ],24
1.0,0.23076923076923078,1.0,[0.         0.23076923 1.        ],[0. 0. 1.],25
1.0,0.03846153846153849,0.5263157894736842,[0.         0.38461538 1.        ],[0.         0.34615385 1.        ],26
1.0,0.4230769230769231,0.8666666666666667,[0.  0.5 1. ],[0.         0.07692308 1.        ],27
1.0,0.3076923076923077,0.75,[0.         0.46153846 1.        ],[0.         0.15384615 1.        ],28
1.0,0.2692307692307692,1.0,[0.         0.26923077 1.        ],[0. 0. 1.],29
1.0,0.3846153846153846,0.9166666666666666,[0.         0.42307692 1.        ],[0.         0.03846154 1.        ],30
1.0,0.34615384615384615,0.6799999999999999,[0.         0.65384615 1.        ],[0.         0.30769231 1.        ],31
1.0,0.7307692307692307,1.0,[0.         0.73076923 1.        ],[0. 0. 1.],32
1.0,0.23076923076923075,0.8749999999999999,[0.         0.26923077 1.        ],[0.         0.03846154 1.        ],33
1.0,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],34
1.0,-0.038461538461538436,0.48148148148148157,[0.  0.5 1. ],[0.         0.53846154 1.        ],35
1.0,0.5384615384615384,0.7333333333333334,[0.         0.84615385 1.        ],[0.         0.30769231 1.        ],36
1.0,0.4615384615384615,0.7499999999999999,[0.         0.69230769 1.        ],[0.         0.23076923 1.        ],37
1.0,0.15384615384615385,0.5555555555555556,[0.         0.76923077 1.        ],[0.         0.61538462 1.        ],38
1.0,0.23076923076923078,0.6071428571428572,[0.         0.65384615 1.        ],[0.         0.42307692 1.        ],39
1.0,0.15384615384615385,0.6111111111111112,[0.         0.42307692 1.        ],[0.         0.26923077 1.        ],40
1.0,0.26923076923076916,0.6521739130434783,[0.         0.57692308 1.        ],[0.         0.30769231 1.        ],41
1.0,0.07692307692307693,0.75,[0.         0.11538462 1.        ],[0.         0.03846154 1.        ],42
1.0,0.3846153846153846,0.6470588235294118,[0.         0.84615385 1.        ],[0.         0.46153846 1.        ],43
1.0,0.30769230769230765,0.7000000000000001,[0.         0.53846154 1.        ],[0.         0.23076923 1.        ],44
1.0,-0.07692307692307693,0.43749999999999994,[0.         0.26923077 1.        ],[0.         0.34615385 1.        ],45
1.0,0.5769230769230769,0.7419354838709677,[0.         0.88461538 1.        ],[0.         0.30769231 1.        ],46
1.0,0.423076923076923,0.8235294117647058,[0.         0.53846154 1.        ],[0.         0.11538462 1.        ],47
1.0,0.23076923076923075,0.6875,[0.         0.42307692 1.        ],[0.         0.19230769 1.        ],48
1.0,0.6153846153846154,1.0,[0.         0.61538462 1.        ],[0. 0. 1.],49
1.5,0.5,0.782608695652174,[0.         0.69230769 1.        ],[0.         0.19230769 1.        ],0
1.5,0.423076923076923,0.7894736842105263,[0.         0.57692308 1.        ],[0.         0.15384615 1.        ],1
1.5,0.5384615384615384,0.85,[0.         0.65384615 1.        ],[0.         0.11538462 1.        ],2
1.5,0.23076923076923078,0.6071428571428572,[0.         0.65384615 1.        ],[0.         0.42307692 1.        ],3
1.5,0.5384615384615384,0.7187499999999999,[0.         0.88461538 1.        ],[0.         0.34615385 1.        ],4
1.5,0.15384615384615383,0.6428571428571429,[0.         0.34615385 1.        ],[0.         0.19230769 1.        ],5
1.5,0.42307692307692313,0.6896551724137931,[0.         0.76923077 1.        ],[0.         0.34615385 1.        ],6
1.5,0.23076923076923078,0.6666666666666667,[0.         0.46153846 1.        ],[0.         0.23076923 1.        ],7
1.5,0.11538461538461536,0.5789473684210525,[0.         0.42307692 1.        ],[0.         0.30769231 1.        ],8
1.5,0.4230769230769231,0.7200000000000001,[0.         0.69230769 1.        ],[0.         0.26923077 1.        ],9
1.5,0.2692307692307692,0.6666666666666666,[0.         0.53846154 1.        ],[0.         0.26923077 1.        ],10
1.5,0.2692307692307693,0.7058823529411765,[0.         0.46153846 1.        ],[0.         0.19230769 1.        ],11
1.5,0.38461538461538464,0.7083333333333333,[0.         0.65384615 1.        ],[0.         0.26923077 1.        ],12
1.5,0.23076923076923078,0.6153846153846154,[0.         0.61538462 1.        ],[0.         0.38461538 1.        ],13
1.5,0.34615384615384615,0.8461538461538461,[0.         0.42307692 1.        ],[0.         0.07692308 1.        ],14
1.5,0.3461538461538461,0.7142857142857142,[0.         0.57692308 1.        ],[0.         0.23076923 1.        ],15
1.5,0.11538461538461542,0.5517241379310345,[0.         0.61538462 1.        ],[0.  0.5 1. ],16
1.5,0.576923076923077,0.8,[0.         0.76923077 1.        ],[0.         0.19230769 1.        ],17
1.5,0.2692307692307693,0.64,[0.         0.61538462 1.        ],[0.         0.34615385 1.        ],18
1.5,0.3076923076923077,0.7222222222222222,[0.  0.5 1. ],[0.         0.19230769 1.        ],19
1.5,0.3461538461538461,0.7142857142857142,[0.         0.57692308 1.        ],[0.         0.23076923 1.        ],20
1.5,0.23076923076923073,0.6363636363636364,[0.         0.53846154 1.        ],[0.         0.30769231 1.        ],21
1.5,0.1923076923076923,0.6470588235294118,[0.         0.42307692 1.        ],[0.         0.23076923 1.        ],22
1.5,0.3076923076923077,1.0,[0.         0.30769231 1.        ],[0. 0. 1.],23
1.5,0.46153846153846156,0.9285714285714286,[0.  0.5 1. ],[0.         0.03846154 1.        ],24
1.5,0.423076923076923,0.7894736842105263,[0.         0.57692308 1.        ],[0.         0.15384615 1.        ],25
1.5,0.1923076923076923,0.6470588235294118,[0.         0.42307692 1.        ],[0.         0.23076923 1.        ],26
1.5,0.23076923076923078,0.6666666666666667,[0.         0.46153846 1.        ],[0.         0.23076923 1.        ],27
1.5,0.11538461538461536,0.5652173913043479,[0.  0.5 1. ],[0.         0.38461538 1.        ],28
1.5,0.5,1.0,[0.  0.5 1. ],[0. 0. 1.],29
1.5,0.23076923076923078,0.6666666666666667,[0.         0.46153846 1.        ],[0.         0.23076923 1.        ],30
1.5,0.3461538461538461,0.7142857142857142,[0.         0.57692308 1.        ],[0.         0.23076923 1.        ],31
1.5,0.1923076923076923,0.6923076923076923,[0.         0.34615385 1.        ],[0.         0.15384615 1.        ],32
1.5,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],33
1.5,0.5384615384615385,0.888888888888889,[0.         0.61538462 1.        ],[0.         0.07692308 1.        ],34
1.5,0.38461538461538464,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],35
1.5,0.1923076923076923,0.6923076923076923,[0.         0.34615385 1.        ],[0.         0.15384615 1.        ],36
1.5,0.11538461538461536,0.5652173913043479,[0.  0.5 1. ],[0.         0.38461538 1.        ],37
1.5,0.26923076923076916,0.6521739130434783,[0.         0.57692308 1.        ],[0.         0.30769231 1.        ],38
1.5,0.5769230769230769,0.894736842105263,[0.         0.65384615 1.        ],[0.         0.07692308 1.        ],39
1.5,0.5384615384615384,0.8181818181818181,[0.         0.69230769 1.        ],[0.         0.15384615 1.        ],40
1.5,0.2692307692307693,0.7058823529411765,[0.         0.46153846 1.        ],[0.         0.19230769 1.        ],41
1.5,0.2692307692307692,0.6666666666666666,[0.         0.53846154 1.        ],[0.         0.26923077 1.        ],42
1.5,0.2692307692307692,0.8181818181818181,[0.         0.34615385 1.        ],[0.         0.07692308 1.        ],43
1.5,0.30769230769230765,0.6818181818181819,[0.         0.57692308 1.        ],[0.         0.26923077 1.        ],44
1.5,0.4230769230769231,1.0,[0.         0.42307692 1.        ],[0. 0. 1.],45
1.5,0.19230769230769224,0.6,[0.         0.57692308 1.        ],[0.         0.38461538 1.        ],46
1.5,0.2692307692307693,0.888888888888889,[0.         0.30769231 1.        ],[0.         0.03846154 1.        ],47
1.5,0.5384615384615384,0.85,[0.         0.65384615 1.        ],[0.         0.11538462 1.        ],48
1.5,0.2692307692307692,0.6842105263157894,[0.  0.5 1. ],[0.         0.23076923 1.        ],49
2.0,0.11538461538461536,0.5789473684210525,[0.         0.42307692 1.        ],[0.         0.30769231 1.        ],0
2.0,0.46153846153846145,0.8333333333333333,[0.         0.57692308 1.        ],[0.         0.11538462 1.        ],1
2.0,0.4615384615384615,0.8749999999999999,[0.         0.53846154 1.        ],[0.         0.07692308 1.        ],2
2.0,0.0,0.5,[0.         0.42307692 1.        ],[0.         0.42307692 1.        ],3
2.0,0.30769230769230765,0.7000000000000001,[0.         0.53846154 1.        ],[0.         0.23076923 1.        ],4
2.0,0.23076923076923073,0.6000000000000001,[0.         0.69230769 1.        ],[0.         0.46153846 1.        ],5
2.0,0.15384615384615385,0.5909090909090909,[0.  0.5 1. ],[0.         0.34615385 1.        ],6
2.0,0.46153846153846156,0.9285714285714286,[0.  0.5 1. ],[0.         0.03846154 1.        ],7
2.0,0.2692307692307692,0.7333333333333334,[0.         0.42307692 1.        ],[0.         0.15384615 1.        ],8
2.0,0.38461538461538464,0.6666666666666666,[0.         0.76923077 1.        ],[0.         0.38461538 1.        ],9
2.0,0.3076923076923077,0.75,[0.         0.46153846 1.        ],[0.         0.15384615 1.        ],10
2.0,0.34615384615384615,0.7368421052631579,[0.         0.53846154 1.        ],[0.         0.19230769 1.        ],11
2.0,0.2692307692307692,0.6842105263157894,[0.  0.5 1. ],[0.         0.23076923 1.        ],12
2.0,0.3846153846153846,0.75,[0.         0.57692308 1.        ],[0.         0.19230769 1.        ],13
2.0,0.38461538461538464,0.65625,[0.         0.80769231 1.        ],[0.         0.42307692 1.        ],14
2.0,0.23076923076923073,0.625,[0.         0.57692308 1.        ],[0.         0.34615385 1.        ],15
2.0,0.38461538461538464,0.7083333333333333,[0.         0.65384615 1.        ],[0.         0.26923077 1.        ],16
2.0,0.30769230769230765,0.7000000000000001,[0.         0.53846154 1.        ],[0.         0.23076923 1.        ],17
2.0,-0.038461538461538436,0.4761904761904762,[0.         0.38461538 1.        ],[0.         0.42307692 1.        ],18
2.0,-0.07692307692307693,0.4444444444444445,[0.         0.30769231 1.        ],[0.         0.38461538 1.        ],19
2.0,0.2692307692307692,0.6206896551724138,[0.         0.69230769 1.        ],[0.         0.42307692 1.        ],20
2.0,0.38461538461538464,0.7272727272727272,[0.         0.61538462 1.        ],[0.         0.23076923 1.        ],21
2.0,0.6538461538461539,1.0,[0.         0.65384615 1.        ],[0. 0. 1.],22
2.0,0.4615384615384615,0.8749999999999999,[0.         0.53846154 1.        ],[0.         0.07692308 1.        ],23
2.0,0.23076923076923078,0.65,[0.  0.5 1. ],[0.         0.26923077 1.        ],24
2.0,0.30769230769230765,0.6818181818181819,[0.         0.57692308 1.        ],[0.         0.26923077 1.        ],25
2.0,0.038461538461538436,0.5116279069767442,[0.         0.84615385 1.        ],[0.         0.80769231 1.        ],26
2.0,0.26923076923076916,0.6521739130434783,[0.         0.57692308 1.        ],[0.         0.30769231 1.        ],27
2.0,0.23076923076923078,0.6666666666666667,[0.         0.46153846 1.        ],[0.         0.23076923 1.        ],28
2.0,0.5769230769230769,0.7586206896551724,[0.         0.84615385 1.        ],[0.         0.26923077 1.        ],29
